source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,em_margin,em_stability,ko_top_l3_id,en_top_l3_id,hd_reason,allowed_l3_ids,candidate_constraint_reason,top5_l3_scores
SRC-G-0033,General,RAI4-1125,선거 제도와 절차에 관한 허위정보,False information about electoral systems and processes,G_SYS_MISINFO,EM,0.788209,0.754089,0.046612,1.0,G_SYS_MISINFO,G_SYS_MISINFO,,G_INT_VALUE|G_INT_POL|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.788209}, {""l3_id"": ""G_INT_POL"", ""score"": 0.741597}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.736612}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.730415}, {""l3_id"": ""G_SYS_TRANS"", ""score"": 0.716341}]"
SRC-G-0036,General,RAI4-1630,데이터 오해석·유출에 의한 오결론과 민감정 보 확산,Erroneous conclusions and sensitiveinformation disclosure from data misinterpretation and leakage,G_SYS_MISINFO,EM,0.734369,0.681666,0.024286,1.0,G_SYS_MISINFO,G_SYS_MISINFO,,G_INT_VALUE|G_INT_PRIV|G_INT_UNETH|G_INT_ANTH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.734369}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.710083}, {""l3_id"": ""G_SYS_TRANS"", ""score"": 0.699374}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.69703}, {""l3_id"": ""G_INT_PRIV"", ""score"": 0.692633}]"
SRC-G-0037,General,RAI4-0363,소수·복수 가치의 소거와 규범적 획일화,Erasure of minority and plural values through normative homogenization,G_INT_VALUE,EM,0.814485,0.783884,0.119421,1.0,G_INT_VALUE,G_INT_VALUE,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_VALUE"", ""score"": 0.814485}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.695063}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.671954}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.652347}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.645999}]"
SRC-G-0038,General,RAI4-0373,문화 간 고정관념 전이,Cross-cultural stereotype transfer,G_INT_REPR,EM,0.69046,0.6541,0.017642,1.0,G_INT_REPR,G_INT_REPR,,G_INT_REPR|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_REPR"", ""score"": 0.69046}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.672818}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.654434}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.647033}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.640681}]"
SRC-G-0039,General,RAI4-0374,문화적 맥락 붕괴,Cultural context collapse,G_SYS_CONTEXT,EM,0.72826,0.667199,0.058668,1.0,G_SYS_CONTEXT,G_SYS_CONTEXT,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.72826}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.669592}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.664797}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.649995}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.629458}]"
SRC-G-0040,General,RAI4-0379,문화 간 평가 격차,Cross-cultural evaluation gap,G_SYS_CONTEXT,EM,0.709878,0.642342,0.023845,1.0,G_SYS_CONTEXT,G_SYS_CONTEXT,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.709878}, {""l3_id"": ""G_SYS_EVAL"", ""score"": 0.686033}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.673784}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.667597}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.660586}]"
SRC-G-0041,General,RAI4-0380,저자원 언어 가치 손실,Low-resource language value loss,G_SYS_CONTEXT,EM,0.699823,0.625952,0.030112,1.0,G_SYS_CONTEXT,G_SYS_CONTEXT,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.699823}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.669711}, {""l3_id"": ""G_SYS_EVAL"", ""score"": 0.659214}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.656967}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.649272}]"
SRC-G-0042,General,RAI4-0382,방언·언어 사용역 배제,Dialect and register exclusion,G_SYS_OREF,EM,0.711017,0.642809,0.031448,1.0,G_SYS_OREF,G_SYS_OREF,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_OREF"", ""score"": 0.711017}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.679569}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.659202}, {""l3_id"": ""G_SYS_EVAL"", ""score"": 0.654931}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.654508}]"
SRC-G-0043,General,RAI4-0389,지식 체계 배제,Knowledge-system marginalization,G_Others,HD,0.69211,0.632388,0.015122,0.8,G_SOC_CULT,G_INT_VALUE,BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_VALUE"", ""score"": 0.69211}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.676989}, {""l3_id"": ""G_SYS_TRANS"", ""score"": 0.667476}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.665643}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.658734}]"
SRC-G-0044,General,RAI4-0404,데이터세트 문화 샘플링 편향,Dataset cultural sampling bias,G_INT_VALUE,EM,0.71088,0.649181,0.015333,1.0,G_INT_VALUE,G_INT_VALUE,,G_INT_ALLOC|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_VALUE"", ""score"": 0.710881}, {""l3_id"": ""G_INT_ALLOC"", ""score"": 0.695548}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.689628}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.679891}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.674731}]"
SRC-G-0045,General,RAI4-0414,글로벌 벤치마크 단일문화,Global benchmark monoculture,G_INT_VALUE,EM,0.679286,0.616364,0.041158,1.0,G_INT_VALUE,G_INT_VALUE,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_VALUE"", ""score"": 0.679286}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.638128}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.635274}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.628716}, {""l3_id"": ""G_SOC_CULT"", ""score"": 0.623856}]"
SRC-G-0046,General,RAI4-0699,학습 데이터에 내재된 역사적·인구학적 편향,Historical and demographic bias embedded in training data,G_INT_REPR,EM,0.710854,0.658462,0.021203,1.0,G_INT_REPR,G_INT_REPR,,G_INT_ALLOC|G_INT_REPR|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_POLICY|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV,"[{""l3_id"": ""G_INT_REPR"", ""score"": 0.710854}, {""l3_id"": ""G_INT_ALLOC"", ""score"": 0.689651}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.670726}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.666229}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.659827}]"
SRC-G-0047,General,RAI4-1046,집단별 성능 격차·고정관념 인코딩,Demographic performance disparity and stereotype encoding,G_INT_REPR,EM,0.71577,0.671758,0.01686,1.0,G_INT_REPR,G_INT_REPR,,G_INT_REPR|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_REPR"", ""score"": 0.71577}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.698911}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.678492}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.6761}, {""l3_id"": ""G_SYS_TRANS"", ""score"": 0.67121}]"
SRC-G-0048,General,RAI4-1107,데이터와 산출물에서의 집단 재현 불균형,Imbalanced representation of groups in data and outputs,G_SYS_INCONS,EM,0.731596,0.655581,0.015466,1.0,G_SYS_INCONS,G_SYS_INCONS,,G_INT_REPR|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_POLICY|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV,"[{""l3_id"": ""G_SYS_INCONS"", ""score"": 0.731596}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.716129}, {""l3_id"": ""G_INT_REPR"", ""score"": 0.70703}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.692119}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.677329}]"
SRC-G-0049,General,RAI4-1145,맥락적 사회 규범 위반,Violation of contextual social norms,G_SYS_CONTEXT,EM,0.710249,0.648356,0.041363,1.0,G_SYS_CONTEXT,G_SYS_CONTEXT,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_POLICY|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV,"[{""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.710249}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.668886}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.644364}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.641679}, {""l3_id"": ""G_SYS_OEXT"", ""score"": 0.634286}]"
SRC-G-0050,General,RAI4-1668,사전학습 코퍼스 불일치에 의한 가치 어긋남,Value mismatch from divergence between pretraining corpora and societal values,G_Others,HD,0.686992,0.599377,0.022584,1.0,G_SYS_CONTEXT,G_SYS_INCONS,BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_INCONS"", ""score"": 0.686992}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.664408}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.65588}, {""l3_id"": ""G_SYS_TRANS"", ""score"": 0.655426}, {""l3_id"": ""G_SOC_GOV"", ""score"": 0.644645}]"
SRC-G-0051,General,RAI4-0070,사고 분류 단편화,Incident taxonomy fragmentation,G_SYS_INCONS,EM,0.72116,0.654935,0.04149,1.0,G_SYS_INCONS,G_SYS_INCONS,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_INCONS"", ""score"": 0.72116}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.679669}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.671331}, {""l3_id"": ""G_SYS_EVAL"", ""score"": 0.665399}, {""l3_id"": ""G_SYS_INPUT"", ""score"": 0.655555}]"
SRC-G-0052,General,RAI4-0418,주석 불일치 억제,Annotation disagreement suppression,G_SYS_INCONS,EM,0.668968,0.601023,0.040077,1.0,G_SYS_INCONS,G_SYS_INCONS,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_INCONS"", ""score"": 0.668968}, {""l3_id"": ""G_SYS_OREF"", ""score"": 0.628891}, {""l3_id"": ""G_SYS_CONTEST"", ""score"": 0.622121}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.62188}, {""l3_id"": ""G_SYS_TRANS"", ""score"": 0.621065}]"
SRC-G-0053,General,RAI4-0708,언어·인구 집단 간 성능 격차,Performance disparity across language and demographic groups,G_Others,HD,0.712888,0.672665,0.010111,1.0,G_SYS_CONTEXT,G_SOC_POWER,LOW_MARGIN|BILINGUAL_DISAGREEMENT,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_POLICY|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV,"[{""l3_id"": ""G_SOC_POWER"", ""score"": 0.712888}, {""l3_id"": ""G_SYS_EVAL"", ""score"": 0.702777}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.701569}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.697633}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.687468}]"
SRC-G-0054,General,RAI4-0716,집단 속성에 따른 배분적 불의,Allocative injustice by group attribute,G_INT_ALLOC,EM,0.749122,0.708494,0.031986,1.0,G_SYS_INCONS,G_INT_ALLOC,,G_INT_ALLOC|G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_INT_ALLOC"", ""score"": 0.749122}, {""l3_id"": ""G_SYS_INCONS"", ""score"": 0.717136}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.669622}, {""l3_id"": ""G_INT_VALUE"", ""score"": 0.649573}, {""l3_id"": ""G_SOC_POWER"", ""score"": 0.643502}]"
SRC-G-0055,General,RAI4-0821,지식 분포 변화에 따른 응답 노후화,Answer obsolescence from knowledge distribution shift,G_SYS_INCONS,EM,0.683493,0.601723,0.027031,1.0,G_SYS_INCONS,G_SYS_INCONS,,G_INT_VALUE|G_INT_UNETH|G_SYS_OREF|G_SYS_OEXT|G_SYS_INPUT|G_SYS_MISINFO|G_SYS_CONTEXT|G_SYS_INCONS|G_SYS_OVERCONF|G_SYS_CONTEST|G_SYS_TRANS|G_SYS_EVAL|G_SOC_ECON|G_SOC_POWER|G_SOC_DEMOC|G_SOC_ENV|G_SOC_CULT|G_SOC_GOV,PREREQUISITE_FILTER:G_INT_VIOL|G_INT_SEX|G_INT_SELF|G_INT_ALLOC|G_INT_REPR|G_INT_POL|G_INT_PRIV|G_INT_ILLEGAL|G_INT_COPY|G_INT_WEAP|G_INT_ANTH|G_INT_REL|G_SYS_SECADV|G_SYS_POLICY,"[{""l3_id"": ""G_SYS_INCONS"", ""score"": 0.683493}, {""l3_id"": ""G_SYS_OVERCONF"", ""score"": 0.656462}, {""l3_id"": ""G_SYS_CONTEXT"", ""score"": 0.649195}, {""l3_id"": ""G_SYS_EVAL"", ""score"": 0.630758}, {""l3_id"": ""G_SYS_MISINFO"", ""score"": 0.629571}]"
