Round4_Row_ID,Source_File,Source_Row_Number,Domain_Before,L4_ID_Before,L4_Title_ko_Before,Human_Review_Round4_Comment,휴먼검수 4차 반영결과,Review_State,Interpreted_Intent,Action,Final_Disposition,L4_ID_After,Domain_After,L2_ID_After,L3_ID_After,Reviewer_A,Reviewer_B,Adjudication,Lineage_Status
HR4-R0062,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,63,General,G_INT_REPR_025,문화·종교·사회 집단에 대한 왜곡 표상,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_025,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0063,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,64,General,G_INT_REPR_026,완화 조치 이후에도 존속하는 고정관념 편향,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_026,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0064,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,65,General,G_INT_REPR_027,편향된 표상의 반복 증폭,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_027,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0065,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,66,General,G_INT_REPR_028,집단 고정관념의 재현과 강화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_028,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0066,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,67,General,G_INT_REPR_029,사회집단의 재현적 피해·고정관념 및 비가시화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_029,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0067,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,68,General,G_INT_REPR_032,고정관념 강화 페르소나 설계,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_032,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0068,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,69,General,G_INT_REPR_033,합성 데이터의 문화 고정관념 증폭,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_REPR_033,General,G_INT,G_INT_REPR,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0069,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,70,General,G_INT_VALUE_002,주석 불일치 억제,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_002,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0070,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,71,General,G_INT_VALUE_004,개발자 선택 가치의 편향적 부과,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_004,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0071,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,72,General,G_INT_VALUE_006,AI에 의한 문화적·이념적 동질화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_006,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0072,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,73,General,G_INT_VALUE_007,데이터셋의 문화적 표집 편향,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_007,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0073,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,74,General,G_INT_VALUE_010,주석자 편향의 중립적 인간 선호로의 고착,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_010,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0074,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,75,General,G_INT_VALUE_012,배제적 규범 인코딩,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_012,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0075,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,76,General,G_INT_VALUE_013,글로벌 벤치마크 단일문화,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_013,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0076,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,77,General,G_INT_VALUE_014,지배적 가치의 부과,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_014,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0077,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,78,General,G_INT_VALUE_015,지식 체계 배제,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_015,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0078,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,79,General,G_INT_VALUE_016,기계 번역에 의한 의미·가치 왜곡,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_016,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0079,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,80,General,G_INT_VALUE_018,규범적 잠금,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_018,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0080,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,81,General,G_INT_VALUE_019,다원적 선호 집계 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_019,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0081,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,82,General,G_INT_VALUE_020,AI 배포에서의 공공 가치 갈등,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_020,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0082,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,83,General,G_INT_VALUE_022,세속적 기본값 편향,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_022,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0083,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,84,General,G_INT_VALUE_024,최적화에 따른 가치 이탈,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_024,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0084,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,85,General,G_INT_VALUE_025,가치 고정,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_VALUE_025,General,G_INT,G_INT_VALUE,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0085,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,86,General,G_INT_POL_001,자동화된 표적 영향 공작,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_001,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0086,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,87,General,G_INT_POL_002,모델의 극단적·편향적 견해 표출,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_002,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0087,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,88,General,G_INT_POL_003,선거 및 민주적 절차 방해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_003,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0088,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,89,General,G_INT_POL_005,정치적 영향 전략 역량의 오용,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_005,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0089,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,90,General,G_INT_POL_006,개인화된 정치적 영향 조작,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_006,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0090,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,91,General,G_INT_POL_007,정치적 허위정보 및 여론조작,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_007,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0091,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,92,General,G_INT_POL_008,정치적 선전 및 편향적 설득,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_POL_008,General,G_INT,G_INT_POL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0092,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,93,General,G_INT_PRIV_001,AI 기반 대량 감시와 불법적 대중 감시,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_001,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0093,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,94,General,G_INT_PRIV_002,알고리즘 작업장 감시·통제,"[분할] 피해 내용이 개인정보 침해 외 '불평등·권력 집중'(교섭력, 이의제기 능력 저하)도 포함되어 분할 필요","분할 반영: 개인정보·자율성 침해는 본 카드에 유지하고, 노동 권력 비대칭은 계보 기반 분할 카드 G_SOC_POWER_028로 분리하였다.",COMMENT_PRESENT,The reviewer required separation of privacy infringement from inequality and power concentration. Labour-power effects are preserved in G_SOC_POWER_028.,SPLIT_RETAIN_PRIVACY_COMPONENT,APPLIED,G_INT_PRIV_002|G_SOC_POWER_028,General,G_INT|G_SOC,G_INT_PRIV|G_SOC_POWER,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ONE_TO_MANY
HR4-R0094,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,95,General,G_INT_PRIV_003,생체인식 식별·추적에 의한 프라이버시 침해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_003,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0095,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,96,General,G_INT_PRIV_005,개인정보 수집 제한 우회,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_005,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0096,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,97,General,G_INT_PRIV_007,맥락적 개인정보 보호 및 대화 프라이버시 실패,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_007,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0097,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,98,General,G_INT_PRIV_008,애플리케이션 간 데이터 유출,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_008,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0098,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,99,General,G_INT_PRIV_009,산출물을 통한 개인 민감정보의 노출·재식별,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_009,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0099,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,100,General,G_INT_PRIV_010,사생활·평판 정보 노출,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_010,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0100,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,101,General,G_INT_PRIV_012,AI를 이용한 개인정보 도용과 착취,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_012,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0101,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,102,General,G_INT_PRIV_013,재산 정보·개인정보·사적 사실의 부당한 노출,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_013,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0102,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,103,General,G_INT_PRIV_014,개인정보 보호조치 미흡,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_014,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0103,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,104,General,G_INT_PRIV_015,학습 데이터 개인정보의 혼입·암기·유출,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_015,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0104,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,105,General,G_INT_PRIV_016,원주민 데이터 주권 침해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_016,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0105,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,106,General,G_INT_PRIV_017,통신 및 비공개 정보 침해,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_017,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0106,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,107,General,G_INT_PRIV_018,피지컬 AI의 사적 공간 침해와 지속적 민감정보 수집,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_018,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0107,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,108,General,G_INT_PRIV_019,AI 데이터 처리에 대한 유효한 동의 결여,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_019,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0108,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,109,General,G_INT_PRIV_020,개인정보 악용 및 거래,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_020,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0109,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,110,General,G_INT_PRIV_021,보호조치 없는 개인정보 수집,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_021,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0110,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,111,General,G_INT_PRIV_022,학습을 위한 개인정보 스크래핑,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_022,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0111,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,112,General,G_INT_PRIV_024,친밀 공간 로봇의 프라이버시 침해적 정보 수집,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_024,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0112,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,113,General,G_INT_PRIV_025,재식별 및 정보 추론,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_025,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0113,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,114,General,G_INT_PRIV_027,사용자 데이터 보유·재학습,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_027,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0114,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,115,General,G_INT_PRIV_028,민감한 개인 속성 추론,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_028,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0115,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,116,General,G_INT_PRIV_029,이름·이미지·초상의 무단 상업적 이용,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_029,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0116,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,117,General,G_INT_PRIV_030,피지컬 AI 기반 직장 감시,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_030,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0117,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,118,General,G_INT_PRIV_031,이동형 로봇 감시를 통한 일방적 작업장 통제,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_PRIV_031,General,G_INT,G_INT_PRIV,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0118,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,119,General,G_INT_ILLEGAL_001,불법적 명예·권리 침해 지원,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_ILLEGAL_001,General,G_INT,G_INT_ILLEGAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
HR4-R0119,L4_General_Human_Review_Round4_KTSPACE_937139849_20260901.csv,120,General,G_INT_ILLEGAL_003,AI 에이전트의 범죄 조력,ok,이견 없음: 현행 명칭·정의·배치를 유지하였다.,KEEP_CONFIRMED,Reviewer recorded no objection.,NO_CHANGE,KEEP_CONFIRMED,G_INT_ILLEGAL_003,General,G_INT,G_INT_ILLEGAL,REVIEWED,REVIEWED,USER_APPROVED_ROUND4,ID_RETAINED
