source_row_id,source_domain,source_l4_id,source_title_ko,risk_subject_present,risk_mechanism_present,adverse_outcome_present,causal_link_present,affected_party_present,topic_only_flag,protective_activity_flag,risk_eligibility_decision,risk_eligibility_reason
SRC-A-0044,Agentic,RAI4-0561,혼돈적 다중 에이전트 동역학,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0045,Agentic,RAI4-0567,다중 에이전트 학습의 비수렴 순환,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0046,Agentic,RAI4-0574,분포 변화에 따른 성능 저하,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0047,Agentic,RAI4-0579,에이전트 상호작용의 불안정화 피드백 루프,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0048,Agentic,RAI4-1574,다중에이전트 상전이에 의한 급격한 성능 붕괴,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0049,Agentic,RAI4-0040,벤치마크 안전 순위 불일치,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0050,Agentic,RAI4-0263,가정 작업 벤치마크의 희귀 조건 조합 누락,False,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0051,Agentic,RAI4-0272,다양한 사용자·희귀 피해 배제 벤치마크 선택 편향,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0052,Agentic,RAI4-0472,벤치마크 조작(gaming),True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0053,Agentic,RAI4-1432,단일 실패 지점,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0054,Agentic,RAI4-1436,시장 독점,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0055,Agentic,RAI4-1571,경쟁적 다중에이전트 훈련의 갈등 유발 성향 선택,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0056,Agentic,RAI4-1681,선택 압력에 의한 유해 균형으로의 적응 가속,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0057,Agentic,RAI4-0009,다중 에이전트 시스템 실패와 연쇄 오류 전파,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0058,Agentic,RAI4-0483,AI 에이전트 간 창발적 공모,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0059,Agentic,RAI4-0583,이질적 역량 결합 공격,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0060,Agentic,RAI4-0589,전략 비양립에 따른 조정 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0061,Agentic,RAI4-0598,상호작용 이력 부재에 따른 조정 실패,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0062,Agentic,RAI4-0605,다중 에이전트 은밀 공모,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0063,Agentic,RAI4-1388,창발적 메타인지에 의한 반성적 불안정성,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0064,Agentic,RAI4-1400,익명 자원 획득,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0065,Agentic,RAI4-1570,은닉 통신 채널을 통한 에이전트 간 결탁,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0066,Agentic,RAI4-1577,분산 에이전트 군집을 이용한 자원 고갈 공격,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0067,Agentic,RAI4-1580,탐지 불가 공격에 의한 다중에이전트 협력 붕괴,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0068,Agentic,RAI4-1648,타 에이전트 전략성 미반영에 의한 집단적 손 실,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0069,Agentic,RAI4-0982,AI의 인간 노동 추월에 따른 인력의 잉여화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0070,Agentic,RAI4-1001,자기 식별 기회의 박탈,False,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0071,Agentic,RAI4-1501,모델 평가의 자기 선호 편향,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0072,Agentic,RAI4-1572,인간 데이터 학습에 의한 갈등 악화 편향 재현,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0073,Agentic,RAI4-0047,자율 시스템 피해에 대한 책임·배상 공백,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0074,Agentic,RAI4-1098,AI 시스템의 결정과 실패에 대한 책임 공백,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0075,Agentic,RAI4-0150,AI 에이전트와의 준사회적 유대감,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0076,Agentic,RAI4-0152,고인 모사 챗봇 의존,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0077,Agentic,RAI4-0158,대화 에이전트에 대한 심리적 의존성,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0078,Agentic,RAI4-0651,초개인화 광고의 소비자 자율성 훼손,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0079,Agentic,RAI4-0884,정서적 의존을 이용한 조작과 강요,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-A-0080,Agentic,RAI4-0367,AI 배포에서의 공공 가치 갈등,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0081,Agentic,RAI4-1288,재귀적 자기개선에 의한 창발적 독립성,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0082,Agentic,RAI4-1306,권리 희석(diluting rights),True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-A-0083,Agentic,RAI4-0279,동적 가정 위험 감지 지연,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0001,Physical,RAI4-0269,세계 모델의 장기 예측 편차 누적,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0002,Physical,RAI4-0277,합성 위험 시나리오 생성 편향,False,True,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0003,Physical,RAI4-0324,위치 추정 누적 오차,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0004,Physical,RAI4-0335,합성 학습 데이터의 괴리·커버리지 공백,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0005,Physical,RAI4-0545,합성 예술의 확산에 따른 예술가 피해,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0006,Physical,RAI4-0629,학습 과정 우회,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0007,Physical,RAI4-0736,적대적 입력 교란을 통한 회피 공격,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0008,Physical,RAI4-1383,학습 단계의 치명적 실수,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0009,Physical,RAI4-1497,지속 튜닝의 파국적 망각,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0010,Physical,RAI4-1631,무해한 중간 단계를 통한 간접적 오용,False,True,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0011,Physical,RAI4-1689,분포 이탈 입력에서의 월드모델 오출력 악용,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0012,Physical,RAI4-1701,학습 중 탐색 행동에 의한 회복 불가 피해,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0013,Physical,RAI4-0206,엔드 이펙터 속도 초과,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0014,Physical,RAI4-0207,조기 물체 해제,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0015,Physical,RAI4-0208,금지 대상 충돌,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0016,Physical,RAI4-0215,배포 전 물리적 안전 시험 미흡,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0017,Physical,RAI4-0218,인간 접촉 안전 통제 미흡,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0018,Physical,RAI4-0219,기반 모델 실패의 로봇 행동 전이,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0019,Physical,RAI4-0237,로봇 형태 간 기술의 안전하지 않은 전이,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0020,Physical,RAI4-0241,원격 조작 시연에서 학습된 안전하지 않은 가정,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0021,Physical,RAI4-0243,시연 학습의 안전 맥락 누락,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0022,Physical,RAI4-0260,제로샷 시뮬레이션-현실 보행 불안정,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0023,Physical,RAI4-0264,가정 조작의 단계별 오차 미수정,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0024,Physical,RAI4-0273,로봇 거버넌스 명세의 안전 규칙 누락,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0025,Physical,RAI4-0282,제어 판단·제어권 전환 실패에 따른 자동주행 충돌 위험,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0026,Physical,RAI4-0288,개인 돌봄 로봇 준수 기준 부재,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0027,Physical,RAI4-0290,인간-로봇 상호 행동 모델링 미흡,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0028,Physical,RAI4-0291,취약 사용자 특성에 맞지 않는 안전 한계,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0029,Physical,RAI4-0293,통신 단절 및 제어 링크 손실,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0030,Physical,RAI4-0296,제어 루프 데드라인 미달,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0031,Physical,RAI4-0297,인지·추론 지연 급증,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0032,Physical,RAI4-0299,부하 시 열·전력 쓰로틀링,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0033,Physical,RAI4-0303,백도어 트리거에 의한 위험 로봇 행동,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0034,Physical,RAI4-0304,자율 로봇의 물리적 침입·절도,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0035,Physical,RAI4-0309,아동의 과신·모방에 따른 위험한 로봇 상호작용,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0036,Physical,RAI4-0310,필수 돌봄·상황 보고 미이행,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0037,Physical,RAI4-0314,친밀 공간 로봇의 프라이버시 침해적 정보 수집,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0038,Physical,RAI4-0315,이동형 로봇 감시를 통한 일방적 작업장 통제,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0039,Physical,RAI4-0331,파지력 상해,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0040,Physical,RAI4-0339,실시간 지연 및 동기화 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0041,Physical,RAI4-0343,보조 로봇의 비동의 신체 개입,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0042,Physical,RAI4-0361,공공 공간 통행 방해·접근성 배제,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0043,Physical,RAI4-0183,부상 심각도 오분류,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0044,Physical,RAI4-0298,온디바이스 연산·메모리 고갈,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0045,Physical,RAI4-0300,클라우드 오프로드 의존 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0046,Physical,RAI4-0333,정밀 운동 제어 불안정성,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0047,Physical,RAI4-0661,비즈니스 시스템 손상 및 운영 중단,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0048,Physical,RAI4-1035,하드웨어 결함에 의한 실행 오류,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0049,Physical,RAI4-1496,무해 미세조정에 의한 안전성 열화,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0050,Physical,RAI4-1629,로봇 오작동에 의한 물리적 상해,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0051,Physical,RAI4-0776,기반모델 재사용을 통한 보안 결함 전파,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0052,Physical,RAI4-0853,설계 목적 외 사용,True,False,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0053,Physical,RAI4-0993,부실 설계 지능 시스템에 의한 상해,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0054,Physical,RAI4-1039,알고리즘 설계 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0055,Physical,RAI4-1092,모델 접근으로 인한 이익의 불공정한 분배,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0056,Physical,RAI4-1157,공격적 사이버 역량,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0057,Physical,RAI4-1252,배포 이후 예측하지 못한 창발적 역량과 행동,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0058,Physical,RAI4-1282,배포 전후 AI 시스템에 대한 의도적 파괴·교란,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0059,Physical,RAI4-1284,설계 단계 명세 오류,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0060,Physical,RAI4-1333,모델 절취·변조,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0061,Physical,RAI4-1489,적대적 학습의 강건 과적합,True,False,True,False,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0072,Physical,RAI4-0196,로봇 탈옥에 의한 유해 물리 행동,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0073,Physical,RAI4-0227,위험 작업 계획 승인,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0074,Physical,RAI4-0669,AI 조력 악성코드 생성 및 사이버 공격 자동화,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0075,Physical,RAI4-0758,프롬프트 주입 및 시스템 지시문 유출,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0076,Physical,RAI4-0767,기술적 안전조치 우회 공격,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0083,Physical,RAI4-0927,LLM 대상 신종 공격,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0084,Physical,RAI4-0928,프롬프트 주입을 통한 목표 탈취,False,True,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0085,Physical,RAI4-0930,다단계 탈옥,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0088,Physical,RAI4-1176,역노출,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0090,Physical,RAI4-1354,대규모 사이버범죄 오용,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0091,Physical,RAI4-1513,해석 가능성 기술의 오용,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0092,Physical,RAI4-1517,안전 가드레일을 무력화하는 탈옥 공격,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0093,Physical,RAI4-1520,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0094,Physical,RAI4-1521,추가 모달리티로 인한 공격면 확대,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0097,Physical,RAI4-1665,페르소나 지정·사회공학 기법에 의한 안전장 치 우회,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0098,Physical,RAI4-1666,프록시 목표 최적화를 통한 탈옥 자동 탐색,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0099,Physical,RAI4-1675,언어 거부에도 실행되는 유해 물리 행동,False,True,True,False,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0101,Physical,RAI4-0197,유해 행동 재구성 공격,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0103,Physical,RAI4-0199,불법·유해 물리 요청의 수용·실행,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0104,Physical,RAI4-0201,피지컬 AI의 파괴·학대 행동,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0105,Physical,RAI4-0210,인지-행동 순서 조작 공격,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0106,Physical,RAI4-0221,로봇 인지 겨냥 적대 패치 공격,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0107,Physical,RAI4-0302,로봇 능력의 무기화,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0108,Physical,RAI4-0305,자동화된 표적 스토킹·물리적 위협,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0110,Physical,RAI4-0323,장면 의미 조작 공격,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0112,Physical,RAI4-0348,로봇 군집 하이재킹,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0113,Physical,RAI4-0350,핵심 인프라 로봇 사이버 사보타주,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0114,Physical,RAI4-0774,GPAI 모델의 백도어 또는 트로이 목마 공격,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0115,Physical,RAI4-1337,악용 가능한 시스템 결함·백도어,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0116,Physical,RAI4-1338,AI 컴퓨팅 인프라 보안 위협,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0117,Physical,RAI4-1377,사이버 공격 장벽 저하·공격표면 확대,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0118,Physical,RAI4-1547,모델 확산에 의한 이중용도 역량의 저비용 확 산,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0119,Physical,RAI4-1550,기반 모델 취약성에 기인한 인프라 공통원인 장애,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0120,Physical,RAI4-1561,취약점 자동 탐지·악용에 의한 사이버공격 확 대,True,True,True,True,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0121,Physical,RAI4-0180,희귀 가정 상해의 전조 감지 실패,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0122,Physical,RAI4-0181,물리적 위험의 감지·예측 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0123,Physical,RAI4-0224,런타임 안전 모니터 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0124,Physical,RAI4-0234,제어 장벽 함수 안전필터 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0125,Physical,RAI4-0240,접촉 조작 힘 감지 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0126,Physical,RAI4-0261,시뮬레이션-실세계 전이·검증 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0127,Physical,RAI4-0278,가정 내 위험 행동 선별 누락,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0128,Physical,RAI4-0321,악천후 인지 실패,True,True,True,True,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0129,Physical,RAI4-0322,다중 센서 융합 상충,False,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0130,Physical,RAI4-0352,배포 후 변경에 대한 안전 재평가 실패,True,True,True,False,True,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0131,Physical,RAI4-0442,사실·증거 환각,True,False,True,True,True,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0132,Physical,RAI4-0444,대중 지식의 모델 붕괴,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
SRC-P-0133,Physical,RAI4-0787,외부 도구에 의해 주입된 사실 오류,True,True,True,False,False,False,False,KEEP_AS_IS,Source already contains an AI-related mechanism and adverse risk outcome
SRC-P-0135,Physical,RAI4-0817,지식 경계로 인한 환각,True,False,True,True,False,False,False,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation"
