l4_id,stage1_status,stage1_l3_id,stage2_status,stage2_l3_id,changed
RAI4-1176,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1177,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1178,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1179,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1180,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1181,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1182,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1183,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1184,algorithm_proposed,RAI3-G-INT-09,stage1_algorithm_proposed,RAI3-G-INT-09,True
RAI4-1185,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1186,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1187,algorithm_proposed,RAI3-G-SYS-05,stage1_algorithm_proposed,RAI3-G-SYS-05,True
RAI4-1188,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1189,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1190,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-03,True
RAI4-1191,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1192,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1193,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1194,algorithm_proposed,RAI3-G-INT-08,stage1_algorithm_proposed,RAI3-G-INT-08,True
RAI4-1195,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1196,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1197,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1198,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1199,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1200,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1201,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1202,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1203,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1204,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1205,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1206,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1207,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1208,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1209,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1210,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1211,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1212,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1213,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1214,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1215,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1216,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1217,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1218,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1219,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1220,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1221,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1222,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1223,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1224,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1225,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1226,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1227,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1228,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1229,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1230,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1231,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1232,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1233,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1234,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1235,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1236,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1237,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-05,True
RAI4-1238,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1239,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1240,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1241,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1242,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1243,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1244,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1245,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1246,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1247,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1248,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1249,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1250,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1251,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1252,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1253,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1254,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1255,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1256,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1257,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1258,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1259,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1260,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1261,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1262,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1263,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1264,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1265,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1266,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1267,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1268,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1269,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1270,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1271,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1272,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1273,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1274,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1275,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1276,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1277,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1278,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1279,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1280,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1281,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1282,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1283,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1284,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1285,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1286,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1287,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1288,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1289,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1290,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1291,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1292,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1293,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1294,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1295,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1296,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1297,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1298,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1299,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1300,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1301,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1302,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-03,True
RAI4-1303,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1304,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1305,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1306,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1307,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1308,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1309,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1310,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1311,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1312,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1313,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1314,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1315,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1316,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1317,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1318,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1319,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1320,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1321,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1322,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1323,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1324,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1325,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1326,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1327,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1328,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1329,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1330,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1331,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1332,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1333,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1334,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1335,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1336,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1337,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1338,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1339,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1340,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1341,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1342,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1343,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1344,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1345,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1346,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1347,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1348,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1349,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-01,True
RAI4-1350,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-11,True
RAI4-1351,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1352,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-02,True
RAI4-1353,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1354,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1355,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1356,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1357,algorithm_proposed,RAI3-G-INT-02,stage1_algorithm_proposed,RAI3-G-INT-02,True
RAI4-1358,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1359,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1360,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1361,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1362,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1363,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1364,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1365,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1366,algorithm_proposed,RAI3-G-INT-08,stage1_algorithm_proposed,RAI3-G-INT-08,True
RAI4-1367,algorithm_proposed,RAI3-G-INT-08,stage1_algorithm_proposed,RAI3-G-INT-08,True
RAI4-1368,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1369,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1370,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1371,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1372,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1373,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1374,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1375,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1376,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1377,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1378,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1379,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-02,True
RAI4-1380,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1381,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1382,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1383,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1384,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1385,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1386,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-06,True
RAI4-1387,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1388,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1389,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1390,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1391,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1392,algorithm_proposed,RAI3-G-INT-09,stage1_algorithm_proposed,RAI3-G-INT-09,True
RAI4-1393,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1394,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1395,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1396,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1397,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1398,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1399,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1400,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1401,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1402,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-09,True
RAI4-1403,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1404,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1405,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1406,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-04,True
RAI4-1407,algorithm_proposed,RAI3-G-INT-06,stage1_algorithm_proposed,RAI3-G-INT-06,True
RAI4-1408,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1409,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1410,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1411,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1412,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1413,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1414,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1415,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1416,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-07,True
RAI4-1417,algorithm_proposed,RAI3-G-INT-09,stage1_algorithm_proposed,RAI3-G-INT-09,True
RAI4-1418,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1419,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1420,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1421,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1422,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1423,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1424,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1425,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1426,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1427,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1428,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1429,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1430,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1431,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1432,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1433,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1434,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-06,True
RAI4-1435,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1436,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-05,True
RAI4-1437,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1438,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1439,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1440,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1441,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1442,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1443,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-01,True
RAI4-1444,algorithm_proposed,RAI3-G-INT-06,stage1_algorithm_proposed,RAI3-G-INT-06,True
RAI4-1445,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1446,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1447,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1448,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1449,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1450,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-03,True
RAI4-1451,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-05,True
RAI4-1452,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-04,True
RAI4-1453,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1454,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-02,True
RAI4-1455,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-07,True
RAI4-1456,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1457,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1458,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1459,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-A-SYS-01,True
RAI4-1460,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1461,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-09,True
RAI4-1462,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1463,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-02,True
RAI4-1464,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1465,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1466,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
RAI4-1467,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-03,True
RAI4-1468,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-10,True
RAI4-1469,needs_taxonomy_decision,,needs_taxonomy_decision,,False
RAI4-1470,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-INT-08,True
RAI4-1471,needs_taxonomy_decision,,algorithm_proposed_stage2,RAI3-G-SYS-08,True
