source_row_id,source_domain,source_l4_id,title_ko,title_en,mapped_l3_id,mapping_method,em_score,em_anchor_score,hybrid_score,keyword_support_score,l3_candidate_hint,top5_l3_scores
SRC-G-0041,General,RAI4-0380,저자원 언어 가치 손실,Low-resource language value loss,G_SYS_CONTEXT,EM,0.668149,0.625952,0.675931,0.0,,"[{""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.668149, ""hybrid_score"": 0.675931, ""keyword_prior"": 0.007783, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.635401, ""hybrid_score"": 0.660005, ""keyword_prior"": 0.024604, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.641518, ""hybrid_score"": 0.65741, ""keyword_prior"": 0.015892, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.640495, ""hybrid_score"": 0.649185, ""keyword_prior"": 0.008691, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.619783, ""hybrid_score"": 0.627524, ""keyword_prior"": 0.007742, ""lexical_support"": 0.0}]"
SRC-G-0042,General,RAI4-0382,방언·언어 사용역 배제,Dialect and register exclusion,G_SYS_OREF,EM,0.679879,0.642275,0.686407,0.0,,"[{""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.679879, ""hybrid_score"": 0.686407, ""keyword_prior"": 0.006528, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.652154, ""hybrid_score"": 0.653736, ""keyword_prior"": 0.001582, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.640612, ""hybrid_score"": 0.648331, ""keyword_prior"": 0.00772, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.629655, ""hybrid_score"": 0.635912, ""keyword_prior"": 0.006257, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.637143, ""hybrid_score"": 0.635232, ""keyword_prior"": -0.001911, ""lexical_support"": 0.0}]"
SRC-G-0043,General,RAI4-0389,지식 체계 배제,Knowledge-system marginalization,G_Others,HD,0.663005,0.630663,0.68586,0.1,,"[{""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.663005, ""hybrid_score"": 0.685861, ""keyword_prior"": 0.022856, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.6644, ""hybrid_score"": 0.677171, ""keyword_prior"": 0.012772, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.648057, ""hybrid_score"": 0.650464, ""keyword_prior"": 0.002407, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.638182, ""hybrid_score"": 0.643046, ""keyword_prior"": 0.004864, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.633242, ""hybrid_score"": 0.63667, ""keyword_prior"": 0.003429, ""lexical_support"": 0.0}]"
SRC-G-0044,General,RAI4-0404,데이터세트 문화 샘플링 편향,Dataset cultural sampling bias,G_INT_VALUE,EM,0.688157,0.649653,0.705168,0.0,,"[{""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.688157, ""hybrid_score"": 0.705168, ""keyword_prior"": 0.017011, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.659899, ""hybrid_score"": 0.69161, ""keyword_prior"": 0.031711, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.661244, ""hybrid_score"": 0.66856, ""keyword_prior"": 0.007316, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.660357, ""hybrid_score"": 0.667828, ""keyword_prior"": 0.007471, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.637971, ""hybrid_score"": 0.640192, ""keyword_prior"": 0.00222, ""lexical_support"": 0.0}]"
SRC-G-0045,General,RAI4-0414,글로벌 벤치마크 단일문화,Global benchmark monoculture,G_INT_VALUE,EM,0.651051,0.615469,0.666172,0.0,,"[{""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.651051, ""hybrid_score"": 0.666172, ""keyword_prior"": 0.015121, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.607423, ""hybrid_score"": 0.627599, ""keyword_prior"": 0.020176, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.610632, ""hybrid_score"": 0.619539, ""keyword_prior"": 0.008907, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.606296, ""hybrid_score"": 0.611175, ""keyword_prior"": 0.004878, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.596053, ""hybrid_score"": 0.601747, ""keyword_prior"": 0.005694, ""lexical_support"": 0.0}]"
SRC-G-0046,General,RAI4-0699,학습 데이터에 내재된 역사적·인구학적 편향,Historical and demographic bias embedded in training data,G_INT_REPR,EM,0.694567,0.660418,0.719302,0.1,,"[{""l3_id"": ""G_INT_REPR"", ""em_score"": 0.694567, ""hybrid_score"": 0.719302, ""keyword_prior"": 0.024735, ""lexical_support"": 0.1}, {""l3_id"": ""G_INT_ALLOC"", ""em_score"": 0.655087, ""hybrid_score"": 0.669496, ""keyword_prior"": 0.01441, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.640998, ""hybrid_score"": 0.65209, ""keyword_prior"": 0.011092, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.637997, ""hybrid_score"": 0.647928, ""keyword_prior"": 0.009931, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.632117, ""hybrid_score"": 0.63827, ""keyword_prior"": 0.006153, ""lexical_support"": 0.0}]"
SRC-G-0047,General,RAI4-1046,집단별 성능 격차·고정관념 인코딩,Demographic performance disparity and stereotype encoding,G_INT_REPR,EM,0.693504,0.663488,0.733082,0.4,,"[{""l3_id"": ""G_INT_REPR"", ""em_score"": 0.693504, ""hybrid_score"": 0.733082, ""keyword_prior"": 0.039577, ""lexical_support"": 0.4}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.679991, ""hybrid_score"": 0.689414, ""keyword_prior"": 0.009423, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.663493, ""hybrid_score"": 0.67635, ""keyword_prior"": 0.012857, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.658306, ""hybrid_score"": 0.665799, ""keyword_prior"": 0.007493, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.656579, ""hybrid_score"": 0.661863, ""keyword_prior"": 0.005284, ""lexical_support"": 0.0}]"
SRC-G-0048,General,RAI4-1107,데이터와 산출물에서의 집단 재현 불균형,Imbalanced representation of groups in data and outputs,G_INT_REPR,EM,0.695462,0.667176,0.726972,0.3,,"[{""l3_id"": ""G_INT_REPR"", ""em_score"": 0.695462, ""hybrid_score"": 0.726972, ""keyword_prior"": 0.03151, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.692679, ""hybrid_score"": 0.705417, ""keyword_prior"": 0.012738, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.671183, ""hybrid_score"": 0.678606, ""keyword_prior"": 0.007423, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.653836, ""hybrid_score"": 0.663409, ""keyword_prior"": 0.009573, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.655314, ""hybrid_score"": 0.661294, ""keyword_prior"": 0.00598, ""lexical_support"": 0.0}]"
SRC-G-0049,General,RAI4-1145,맥락적 사회 규범 위반,Violation of contextual social norms,G_SYS_CONTEXT,EM,0.696187,0.659896,0.721407,0.2,,"[{""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.696187, ""hybrid_score"": 0.721407, ""keyword_prior"": 0.02522, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.647282, ""hybrid_score"": 0.653206, ""keyword_prior"": 0.005924, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.622221, ""hybrid_score"": 0.638008, ""keyword_prior"": 0.015786, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.622531, ""hybrid_score"": 0.627578, ""keyword_prior"": 0.005047, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.616986, ""hybrid_score"": 0.620733, ""keyword_prior"": 0.003747, ""lexical_support"": 0.0}]"
SRC-G-0050,General,RAI4-1668,사전학습 코퍼스 불일치에 의한 가치 어긋남,Value mismatch from divergence between pretraining corpora and societal values,G_Others,HD,0.644765,0.599368,0.659926,0.0,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.644765, ""hybrid_score"": 0.659926, ""keyword_prior"": 0.015161, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.64056, ""hybrid_score"": 0.650647, ""keyword_prior"": 0.010087, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.621218, ""hybrid_score"": 0.65047, ""keyword_prior"": 0.029252, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.639328, ""hybrid_score"": 0.646724, ""keyword_prior"": 0.007396, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.641405, ""hybrid_score"": 0.645886, ""keyword_prior"": 0.004481, ""lexical_support"": 0.0}]"
SRC-G-0051,General,RAI4-0070,사고 분류 단편화,Incident taxonomy fragmentation,G_SYS_INCONS,EM,0.694778,0.656251,0.723422,0.2,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.694778, ""hybrid_score"": 0.723422, ""keyword_prior"": 0.028644, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.66055, ""hybrid_score"": 0.664025, ""keyword_prior"": 0.003475, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.644922, ""hybrid_score"": 0.646405, ""keyword_prior"": 0.001483, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.631291, ""hybrid_score"": 0.634618, ""keyword_prior"": 0.003327, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.624377, ""hybrid_score"": 0.623591, ""keyword_prior"": -0.000786, ""lexical_support"": 0.0}]"
SRC-G-0052,General,RAI4-0418,주석 불일치 억제,Annotation disagreement suppression,G_SYS_INCONS,EM,0.638365,0.601023,0.647987,0.0,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.638365, ""hybrid_score"": 0.647987, ""keyword_prior"": 0.009621, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.607415, ""hybrid_score"": 0.615292, ""keyword_prior"": 0.007877, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.601346, ""hybrid_score"": 0.614329, ""keyword_prior"": 0.012982, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.601296, ""hybrid_score"": 0.611527, ""keyword_prior"": 0.010231, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.599537, ""hybrid_score"": 0.600417, ""keyword_prior"": 0.00088, ""lexical_support"": 0.0}]"
SRC-G-0053,General,RAI4-0708,언어·인구 집단 간 성능 격차,Performance disparity across language and demographic groups,G_Others,HD,0.702345,0.662466,0.714089,0.0,,"[{""l3_id"": ""G_INT_ALLOC"", ""em_score"": 0.702345, ""hybrid_score"": 0.714089, ""keyword_prior"": 0.011744, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.692197, ""hybrid_score"": 0.702699, ""keyword_prior"": 0.010502, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.685564, ""hybrid_score"": 0.692796, ""keyword_prior"": 0.007231, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.668348, ""hybrid_score"": 0.680682, ""keyword_prior"": 0.012334, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.66782, ""hybrid_score"": 0.672682, ""keyword_prior"": 0.004862, ""lexical_support"": 0.0}]"
SRC-G-0054,General,RAI4-0716,집단 속성에 따른 배분적 불의,Allocative injustice by group attribute,G_INT_ALLOC,EM,0.736695,0.708494,0.768804,0.3,,"[{""l3_id"": ""G_INT_ALLOC"", ""em_score"": 0.736695, ""hybrid_score"": 0.768804, ""keyword_prior"": 0.032109, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.687877, ""hybrid_score"": 0.692859, ""keyword_prior"": 0.004982, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.629673, ""hybrid_score"": 0.638471, ""keyword_prior"": 0.008799, ""lexical_support"": 0.0}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.630232, ""hybrid_score"": 0.633705, ""keyword_prior"": 0.003473, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.616354, ""hybrid_score"": 0.618716, ""keyword_prior"": 0.002362, ""lexical_support"": 0.0}]"
SRC-G-0055,General,RAI4-0821,지식 분포 변화에 따른 응답 노후화,Answer obsolescence from knowledge distribution shift,G_SYS_INCONS,EM,0.647328,0.601723,0.656394,0.0,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.647328, ""hybrid_score"": 0.656394, ""keyword_prior"": 0.009066, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.626476, ""hybrid_score"": 0.631465, ""keyword_prior"": 0.004989, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.608427, ""hybrid_score"": 0.630024, ""keyword_prior"": 0.021598, ""lexical_support"": 0.2}, {""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.600461, ""hybrid_score"": 0.616344, ""keyword_prior"": 0.015883, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.606356, ""hybrid_score"": 0.612989, ""keyword_prior"": 0.006633, ""lexical_support"": 0.0}]"
SRC-G-0056,General,RAI4-0822,맥락 일관성 추구에 의한 아첨과 환각 증폭,Sycophancy and hallucination from context consistency,G_Others,HD,0.682666,0.645035,0.703099,0.1,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.682666, ""hybrid_score"": 0.703099, ""keyword_prior"": 0.020433, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.654893, ""hybrid_score"": 0.692856, ""keyword_prior"": 0.037962, ""lexical_support"": 0.5}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.650268, ""hybrid_score"": 0.679627, ""keyword_prior"": 0.029359, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.616692, ""hybrid_score"": 0.619911, ""keyword_prior"": 0.003219, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.603737, ""hybrid_score"": 0.611637, ""keyword_prior"": 0.0079, ""lexical_support"": 0.0}]"
SRC-G-0057,General,RAI4-0938,사회적 가치·윤리 규범과 상충하는 모델 출력,Model outputs conflicting with societal ethical values,G_Others,HD,0.67356,0.634504,0.704687,0.3,,"[{""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.67356, ""hybrid_score"": 0.704687, ""keyword_prior"": 0.031128, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.686304, ""hybrid_score"": 0.699663, ""keyword_prior"": 0.013359, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.671799, ""hybrid_score"": 0.689162, ""keyword_prior"": 0.017363, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.67245, ""hybrid_score"": 0.675948, ""keyword_prior"": 0.003498, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OREF"", ""em_score"": 0.661016, ""hybrid_score"": 0.666199, ""keyword_prior"": 0.005183, ""lexical_support"": 0.0}]"
SRC-G-0058,General,RAI4-0952,글쓰기 능력 저하와 학술 문헌 오염,Writing skill erosion and scientific literature pollution,G_SOC_CULT,EM,0.691659,0.661853,0.72488,0.2,,"[{""l3_id"": ""G_SOC_CULT"", ""em_score"": 0.691659, ""hybrid_score"": 0.72488, ""keyword_prior"": 0.033221, ""lexical_support"": 0.2}, {""l3_id"": ""G_SOC_DEMOC"", ""em_score"": 0.597884, ""hybrid_score"": 0.61442, ""keyword_prior"": 0.016536, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.592586, ""hybrid_score"": 0.593258, ""keyword_prior"": 0.000672, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.586003, ""hybrid_score"": 0.589995, ""keyword_prior"": 0.003992, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.586527, ""hybrid_score"": 0.587397, ""keyword_prior"": 0.00087, ""lexical_support"": 0.0}]"
SRC-G-0059,General,RAI4-1041,분포 외 입력에 대한 고신뢰 오작동,High-confidence failure on out-of-distribution inputs,G_SYS_INPUT,EM,0.748305,0.712274,0.777173,0.3,,"[{""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.748305, ""hybrid_score"": 0.777173, ""keyword_prior"": 0.028869, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.727458, ""hybrid_score"": 0.749452, ""keyword_prior"": 0.021993, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.735701, ""hybrid_score"": 0.740386, ""keyword_prior"": 0.004685, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.721989, ""hybrid_score"": 0.740327, ""keyword_prior"": 0.018338, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_MISINFO"", ""em_score"": 0.72489, ""hybrid_score"": 0.728487, ""keyword_prior"": 0.003597, ""lexical_support"": 0.0}]"
SRC-G-0060,General,RAI4-1187,출력 불일치,Output inconsistency,G_SYS_INCONS,EM,0.778585,0.746863,0.820964,0.4,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.778585, ""hybrid_score"": 0.820964, ""keyword_prior"": 0.042379, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.677639, ""hybrid_score"": 0.69218, ""keyword_prior"": 0.014541, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.680663, ""hybrid_score"": 0.685062, ""keyword_prior"": 0.004399, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.660687, ""hybrid_score"": 0.676834, ""keyword_prior"": 0.016147, ""lexical_support"": 0.1}, {""l3_id"": ""G_SOC_POWER"", ""em_score"": 0.649322, ""hybrid_score"": 0.6569, ""keyword_prior"": 0.007578, ""lexical_support"": 0.0}]"
SRC-G-0061,General,RAI4-1228,프롬프트 품질 결함으로 인한 오류,Errors from poor prompt quality,G_Others,HD,0.695887,0.665949,0.703506,0.0,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.695887, ""hybrid_score"": 0.703506, ""keyword_prior"": 0.007619, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.691846, ""hybrid_score"": 0.699713, ""keyword_prior"": 0.007867, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.685803, ""hybrid_score"": 0.688798, ""keyword_prior"": 0.002995, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.682517, ""hybrid_score"": 0.687591, ""keyword_prior"": 0.005075, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.675312, ""hybrid_score"": 0.682278, ""keyword_prior"": 0.006966, ""lexical_support"": 0.0}]"
SRC-G-0062,General,RAI4-1509,벤치마크 오염에 의한 모델 평가 무효화,Benchmark contamination invalidating model evaluation,G_SYS_EVAL,EM,0.69858,0.664903,0.73633,0.4,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.69858, ""hybrid_score"": 0.73633, ""keyword_prior"": 0.03775, ""lexical_support"": 0.4}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.627302, ""hybrid_score"": 0.640129, ""keyword_prior"": 0.012827, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.629554, ""hybrid_score"": 0.636987, ""keyword_prior"": 0.007433, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.627077, ""hybrid_score"": 0.628496, ""keyword_prior"": 0.001418, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.618335, ""hybrid_score"": 0.627305, ""keyword_prior"": 0.00897, ""lexical_support"": 0.0}]"
SRC-G-0063,General,RAI4-1515,사고연쇄와 불일치하는 모델 출력,Model outputs inconsistent with chain-ofthought reasoning,G_SYS_INCONS,EM,0.718588,0.679707,0.733221,0.0,,"[{""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.718588, ""hybrid_score"": 0.733221, ""keyword_prior"": 0.014632, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.694611, ""hybrid_score"": 0.701448, ""keyword_prior"": 0.006837, ""lexical_support"": 0.1}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.647854, ""hybrid_score"": 0.655467, ""keyword_prior"": 0.007613, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.628865, ""hybrid_score"": 0.635356, ""keyword_prior"": 0.006491, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.624051, ""hybrid_score"": 0.626787, ""keyword_prior"": 0.002736, ""lexical_support"": 0.0}]"
SRC-G-0064,General,RAI4-1516,인코딩된 추론,Encoded reasoning,G_Others,HD,0.641711,0.601381,0.646066,0.0,,"[{""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.641711, ""hybrid_score"": 0.646066, ""keyword_prior"": 0.004355, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.62756, ""hybrid_score"": 0.640712, ""keyword_prior"": 0.013152, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.611698, ""hybrid_score"": 0.618582, ""keyword_prior"": 0.006884, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_VALUE"", ""em_score"": 0.593062, ""hybrid_score"": 0.606265, ""keyword_prior"": 0.013203, ""lexical_support"": 0.0}, {""l3_id"": ""G_INT_UNETH"", ""em_score"": 0.609044, ""hybrid_score"": 0.605932, ""keyword_prior"": -0.003112, ""lexical_support"": 0.0}]"
SRC-G-0065,General,RAI4-1523,무관한 문맥에 의한 모델 성능 저하,Performance degradation from irrelevant context,G_Others,HD,0.666036,0.627164,0.693628,0.2,,"[{""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.666036, ""hybrid_score"": 0.693628, ""keyword_prior"": 0.027592, ""lexical_support"": 0.2}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.669959, ""hybrid_score"": 0.683452, ""keyword_prior"": 0.013493, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.633693, ""hybrid_score"": 0.64367, ""keyword_prior"": 0.009977, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.615215, ""hybrid_score"": 0.615263, ""keyword_prior"": 4.8e-05, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.602482, ""hybrid_score"": 0.604618, ""keyword_prior"": 0.002136, ""lexical_support"": 0.0}]"
SRC-G-0066,General,RAI4-1526,프롬프트 형식 민감성으로 인한 평가 신뢰성 저하,Evaluation unreliability from promptformat sensitivity,G_SYS_EVAL,EM,0.642303,0.610742,0.672557,0.3,,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.642303, ""hybrid_score"": 0.672557, ""keyword_prior"": 0.030253, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_INCONS"", ""em_score"": 0.633034, ""hybrid_score"": 0.641316, ""keyword_prior"": 0.008282, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_TRANS"", ""em_score"": 0.614214, ""hybrid_score"": 0.623967, ""keyword_prior"": 0.009753, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEST"", ""em_score"": 0.607345, ""hybrid_score"": 0.61962, ""keyword_prior"": 0.012275, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.593911, ""hybrid_score"": 0.599792, ""keyword_prior"": 0.005881, ""lexical_support"": 0.0}]"
SRC-G-0067,General,RAI4-1702,분포 변화에 대한 AI 평가·검증 실패,AI evaluation failure under distribution shift,G_SYS_EVAL,EM,0.845736,0.827436,1.195015,0.6,G_SYS_EVAL,"[{""l3_id"": ""G_SYS_EVAL"", ""em_score"": 0.845736, ""hybrid_score"": 1.195015, ""keyword_prior"": 0.349278, ""lexical_support"": 0.6}, {""l3_id"": ""G_SYS_INPUT"", ""em_score"": 0.741548, ""hybrid_score"": 0.766886, ""keyword_prior"": 0.025338, ""lexical_support"": 0.3}, {""l3_id"": ""G_SYS_OEXT"", ""em_score"": 0.750433, ""hybrid_score"": 0.759071, ""keyword_prior"": 0.008638, ""lexical_support"": 0.0}, {""l3_id"": ""G_SYS_CONTEXT"", ""em_score"": 0.728796, ""hybrid_score"": 0.753142, ""keyword_prior"": 0.024346, ""lexical_support"": 0.3}, {""l3_id"": ""G_SOC_GOV"", ""em_score"": 0.731929, ""hybrid_score"": 0.734566, ""keyword_prior"": 0.002637, ""lexical_support"": 0.0}]"
