source_row_id,source_domain,source_l4_id,title_ko,title_en,keyword_1_ko,keyword_2_ko,keyword_3_ko,keyword_1_en,keyword_2_en,keyword_3_en,keyword_top_l3_id,keyword_support_score,keyword_semantic_score,keyword_prior,mapped_l3_id,mapping_method,keyword_evidence
SRC-G-0089,General,RAI4-0541,데이터 출처 검증 불가,Unverifiable data provenance,데이터 출처 검증 불가,출처 변환 이력,변환 이력 검증,Unverifiable data provenance,came there no,there no guarantee,G_SYS_CONTEST,0.2,0.543945,0.026688,G_SYS_EVAL,EM,G_SYS_CONTEST=0.400|G_INT_VALUE=0.300|G_SYS_EVAL=0.200
SRC-G-0090,General,RAI4-0546,감사자 역량 부족에 따른 과대 보증,Over-assurance from insufficient auditor capacity,감사자 역량 부족에 따른 과대 보증,적합 판정 보고,범위 적합 판정,Over-assurance from insufficient auditor capacity,report passing audits,capacity sufficiently rigorous,G_SYS_OEXT,0.1,0.602881,0.02339,G_SYS_OEXT,EM,G_SYS_OEXT=0.100|G_SYS_TRANS=0.100
SRC-G-0091,General,RAI4-0588,설명·출처 추적·재현성의 상실,"Loss of explainability, provenance, and reproducibility",설명·출처 추적·재현성의 상실,책임 규명 저해,검증 책임 규명,"Loss of explainability, provenance, and reproducibility",without verification,untraceable prevent reproduction,G_SYS_TRANS,0.0,0.570883,0.017094,G_SYS_TRANS,EM,G_SOC_GOV=0.300|G_SYS_OVERCONF=0.200|G_INT_REPR=0.100
SRC-G-0092,General,RAI4-0590,불충분한 정보에 기반한 조언,Advice given on insufficient information,불충분한 정보에 기반한 조언,상태 조언 조언,충분 정보 상태,Advice given on insufficient information,if advice followed,advice having enough,G_SYS_OVERCONF,0.5,0.561243,0.04435,G_SYS_OVERCONF,EM,G_SYS_OVERCONF=0.500|G_INT_PRIV=0.200|G_SYS_MISINFO=0.200
SRC-G-0093,General,RAI4-0596,AI 문서화 및 의사결정의 투명성·설명가능성 부족,Insufficient transparency and explainability across AI documentation and decisions,AI 문서화 및 의사결정의 투명성·설명가능성 부족,최신 상류 공급자,완전 최신 상류,Insufficient transparency and explainability across AI documentation and decisions,outdated withheld upstream,incomplete outdated withheld,G_SYS_TRANS,0.3,0.67525,0.032409,G_SYS_TRANS,EM,G_SYS_TRANS=0.300|G_SOC_GOV=0.100|G_INT_ALLOC=0.100
SRC-G-0094,General,RAI4-0818,확신에 찬 부정확한 답변과 근거 제시,Confidently asserted but unsound answers and justifications,확신에 찬 부정확한 답변과 근거 제시,객관 정답 주제,정답 주제 타당,Confidently asserted but unsound answers and justifications,invalid justifications confident,justifications confident answers,G_SYS_OVERCONF,0.1,0.590109,0.019846,G_SYS_OVERCONF,EM,G_SYS_CONTEST=0.200|G_INT_VALUE=0.100|G_SYS_OVERCONF=0.100
SRC-G-0097,General,RAI4-1163,자기·상황 인식에 따른 평가 인지 행동 변화,Evaluation-aware behaviour shifting by situationally aware models,자기·상황 인식에 따른 평가 인지 행동 변화,상황 분별 상황,환경 영향,Evaluation-aware behaviour shifting by situationally aware models,surroundings behaves differently,likely surroundings behaves,G_SYS_CONTEXT,0.3,0.486669,0.020116,G_SYS_EVAL,EM,G_SYS_EVAL=0.300|G_SOC_ENV=0.100|G_SYS_CONTEXT=0.100
SRC-G-0098,General,RAI4-1175,안전하지 않은 견해 내포 질의,Inquiry embedding unsafe opinion,안전하지 않은 견해 내포 질의,위장 제시 잠재,견해 위장 제시,Inquiry embedding unsafe opinion,add imperceptibly,deliberately unintentionally influencing,G_SYS_INCONS,0.0,0.532693,0.003934,G_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0099,General,RAI4-1195,모델 판단 근거 이해 불가,Uninterpretable model decision reasoning,모델 판단 근거 이해 불가,블랙박스,이면,Uninterpretable model decision reasoning,nature most machine,black-box nature most,G_SYS_TRANS,0.1,0.520889,0.018934,G_SYS_TRANS,EM,G_SYS_INPUT=0.100|G_SYS_TRANS=0.100
SRC-G-0100,General,RAI4-1296,검증 불가능한 AI 의사결정의 책임 공백,Accountability void for unverifiable AI decisions,검증 불가능한 AI 의사결정의 책임 공백,배상 구제 주체,책임 배상 구제,Accountability void for unverifiable AI decisions,procedural substantive standards,redress remain unclear,G_SOC_GOV,0.5,0.688893,0.347949,G_SOC_GOV,EM,G_SOC_GOV=0.500|G_SYS_EVAL=0.100|G_INT_REL=0.100
SRC-G-0101,General,RAI4-1300,모델 불투명도,Model opacity,모델 불투명도,감사자 규제 투명,수학,Model opacity,high-dimensional mathematical optimization,mathematical optimization mismatches,G_SYS_TRANS,0.1,0.545871,0.02292,G_SYS_TRANS,EM,G_SYS_TRANS=0.100
SRC-G-0102,General,RAI4-1303,기능·책임 명세 공백,Specification gaps in functionality and responsibility,기능·책임 명세 공백,명세 정상 조건,정상 조건 공백,Specification gaps in functionality and responsibility,normal conditions complete,conditions complete specification,G_SOC_GOV,0.2,0.517668,0.025986,G_SOC_GOV,EM,G_SOC_GOV=0.200
SRC-G-0103,General,RAI4-1384,의사결정 이해 불능,Unintelligible agent decisions,의사결정 이해 불능,입각,입각 감독,Unintelligible agent decisions,precluding explainable,understood humans precluding,G_SYS_INPUT,0.0,0.544746,0.010342,G_Others,HD,G_SYS_INPUT=0.100
SRC-G-0104,General,RAI4-1486,조직 간 데이터 문서화 부재,Missing cross-organizational data documentation,조직 간 데이터 문서화 부재,오해 하류 해악,협력 기관 스키마,Missing cross-organizational data documentation,collaborating party renders,schema change collaborating,G_SOC_GOV,0.0,0.488344,0.01086,G_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0105,General,RAI4-1514,해석가능성 결과에 대한 과대평가와 거짓 확 신,Overestimation of interpretability results,해석가능성 결과에 대한 과대평가와 거짓 확 신,믿음 일치 확증,확증 편향 거짓,Overestimation of interpretability results,careful interpretation align,require careful interpretation,G_SYS_OEXT,0.0,0.572026,0.011366,G_SYS_OEXT,EM,G_INT_POL=0.100|G_SYS_SECADV=0.100
SRC-G-0109,General,RAI4-0344,사용자 능력 불일치,User capability mismatch,사용자 능력 불일치,감각 체화 체력,문해 감각 체화,User capability mismatch,linguistic literacy sensory,strength mobility embodied,G_SYS_INPUT,0.0,0.551173,0.016267,G_SYS_INPUT,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0110,General,RAI4-0364,다원적 선호 집계 실패,Pluralistic preference aggregation failure,다원적 선호 집계 실패,통합 복수 도덕,목표 통합 복수,Pluralistic preference aggregation failure,human-like,aggregate conflicting,G_SYS_CONTEXT,0.3,0.50565,0.028334,G_Others,HD,G_SYS_SECADV=0.300|G_SYS_EVAL=0.300|G_SYS_INPUT=0.300
SRC-G-0111,General,RAI4-0366,최적화 하의 가치 드리프트,Value drift under optimization,최적화 하의 가치 드리프트,대리 목표,존중 의도 복수,Value drift under optimization,gradually moves away,objectives gradually moves,G_INT_VALUE,0.2,0.535936,0.027123,G_INT_VALUE,EM,G_INT_VALUE=0.200
SRC-G-0112,General,RAI4-0399,무해성 선호 불일치,Harmlessness preference mismatch,무해성 선호 불일치,충돌,실제 필요 충돌,Harmlessness preference mismatch,practical needs specific,model's learned harmlessness,G_SYS_OREF,0.0,0.50832,0.009184,G_SYS_INCONS,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0113,General,RAI4-0468,대리 보상 오명세·명세 게이밍 및 보상 변조,"Proxy-reward misspecification, specification gaming, and reward tampering",대리 보상 오명세·명세 게이밍 및 보상 변조,신호 자체 변조,보상 피드백 허점,"Proxy-reward misspecification, specification gaming, and reward tampering",human-like,loopholes satisfy measured,G_INT_UNETH,0.0,0.546563,0.004359,G_Others,HD,G_INT_ANTH=0.200|G_INT_REL=0.100
SRC-G-0116,General,RAI4-0591,인간 가치와의 AI 목표 오정렬,Misalignment of AI goals with human values,인간 가치와의 AI 목표 오정렬,보상 해킹,위임 오진 극단주의,Misalignment of AI goals with human values,reward hacking,human-like,G_INT_VALUE,0.2,0.619096,0.024526,G_INT_VALUE,EM,G_INT_ANTH=0.300|G_INT_REL=0.300|G_INT_VALUE=0.200
SRC-G-0117,General,RAI4-0893,모의된 정동에 의한 기대 위반과 배신감,Violated expectations from simulated affect,모의된 정동에 의한 기대 위반과 배신감,실망 좌절 배신감,역할 실망 좌절,Violated expectations from simulated affect,disappointment frustration betrayal,profound disappointment frustration,G_SYS_OREF,0.0,0.529394,0.001913,G_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0118,General,RAI4-0970,AGI 목표 안전성 확보 실패,Failure to secure AGI goal safety,AGI 목표 안전성 확보 실패,정렬 유지 시도,시도 실패 개선,Failure to secure AGI goal safety,attempts keep agi's,keep agi's goals,G_SYS_INPUT,0.4,0.568463,0.041823,G_Others,HD,G_SYS_SECADV=0.400|G_SYS_INPUT=0.400|G_SYS_CONTEXT=0.400
SRC-G-0119,General,RAI4-1112,모델 오설정과 정량화되지 않은 예측 불확실 성,Model misspecification and unquantified prediction uncertainty,모델 오설정과 정량화되지 않은 예측 불확실 성,불확실 정량 미지,비일관성,Model misspecification and unquantified prediction uncertainty,parameter estimates inconsistent,inaccurate parameter estimates,G_SYS_INCONS,0.1,0.640631,0.021087,G_SYS_INCONS,EM,G_SYS_INCONS=0.100
SRC-G-0123,General,RAI4-1133,분포 이동에서의 목표 오일반화와 기만적 정 렬,Goal misgeneralization and deceptive alignment under distribution shift,분포 이동에서의 목표 오일반화와 기만적 정 렬,인과 보상 대신,진정 인과 보상,Goal misgeneralization and deceptive alignment under distribution shift,true situationally aware,having learned correlates,G_SYS_MISINFO,0.0,0.487373,0.010062,G_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0125,General,RAI4-1285,배포 후 잔존 결함으로 인한 오작동,Undesirable outcomes from residual post-deployment defects,배포 후 잔존 결함으로 인한 오작동,중의 명령 오해,명령 오해 바람직,Undesirable outcomes from residual post-deployment defects,human-like,homophones double meanings,G_SOC_GOV,0.0,0.509976,0.012971,G_Others,HD,G_INT_ANTH=0.200|G_INT_REL=0.100
SRC-G-0127,General,RAI4-1323,자율적 장기 목표 이탈,Autonomous long-horizon goal divergence,자율적 장기 목표 이탈,해석 설정 추구,목표 해석 설정,Autonomous long-horizon goal divergence,human-like,down induced collude,G_SYS_INPUT,0.0,0.47933,0.003681,G_Others,HD,G_INT_ANTH=0.200|G_INT_REL=0.100
SRC-G-0129,General,RAI4-1460,성능 요구사항 계획 미흡,Inadequate performance requirement planning,성능 요구사항 계획 미흡,후속 수명 주기,미흡 후속 수명,Inadequate performance requirement planning,requirements unfulfillable later,later life cycle,G_SOC_GOV,0.0,0.534747,0.008318,G_SYS_EVAL,EM,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0130,General,RAI4-1498,LLM 평가자 오판,Faulty LLM-as-evaluator judgments,LLM 평가자 오판,장황 특정 입장,llm 장황 특정,Faulty LLM-as-evaluator judgments,rewarding verbosity ideological,verbosity ideological stance,G_SYS_MISINFO,0.0,0.478045,0.005673,G_SYS_EVAL,EM,G_INT_SEX=0.100
SRC-G-0134,General,RAI4-1692,자체 시뮬레이션을 통한 기만적 정렬,Deceptive alignment via self-simulation,자체 시뮬레이션을 통한 기만적 정렬,시뮬레이션 시험 시점,시험 시점 예측,Deceptive alignment via self-simulation,pursuing instrumental goal,prediction appearing aligned,G_SYS_MISINFO,0.0,0.521418,0.010559,G_SYS_MISINFO,EM,G_SYS_CONTEXT=0.100|G_SYS_EVAL=0.100
SRC-G-0136,General,RAI4-0055,자동화된 의사결정의 적법절차 상실,Loss of due process in automated decisions,자동화된 의사결정의 적법절차 상실,신청 검토 숙의,이의 신청 검토,Loss of due process in automated decisions,appeal review deliberation,notice explanation appeal,G_SYS_CONTEST,0.0,0.596211,0.015183,G_Others,HD,NO_DIRECT_LEXICAL_SUPPORT
SRC-G-0137,General,RAI4-0117,인간의 의사결정 능력·거부권 침식,Erosion of human decision-making capacity and veto,인간의 의사결정 능력·거부권 침식,확실 숙고 선택,숙고 선택 중대,Erosion of human decision-making capacity and veto,human-like,habitual reliance weaken,G_SOC_CULT,0.3,0.599587,0.033968,G_SOC_CULT,EM,G_SOC_CULT=0.300|G_INT_REL=0.300|G_INT_ANTH=0.300
SRC-G-0138,General,RAI4-0139,동의 없는 AI 중재 넛지,AI-mediated nudging without consent,동의 없는 AI 중재 넛지,이의 제기 동의절차없는개인화넛지,고지 이의 제기,AI-mediated nudging without consent,contestable consented bypassing,disclosed contestable consented,G_SYS_CONTEST,0.0,0.528447,0.006633,G_Others,HD,G_INT_REL=0.100
SRC-G-0139,General,RAI4-0161,인지 오프로딩,Cognitive offloading risk,인지 오프로딩,방식 추론 기억,독립 인지 능력,Cognitive offloading risk,offload reasoning memory,reduce independent cognitive,G_SOC_CULT,0.0,0.466168,0.005445,G_SYS_OEXT,EM,G_SYS_EVAL=0.100
SRC-G-0140,General,RAI4-0168,인간 참여형 형식적 승인,Human-in-the-loop rubber stamping,인간 참여형 형식적 승인,변경 명목 승인,명목 승인 절차,Human-in-the-loop rubber stamping,human-like,approval step rarely,G_SYS_OREF,0.0,0.412021,0.003186,G_SYS_CONTEST,EM,G_INT_ANTH=0.200|G_INT_REL=0.200
SRC-G-0141,General,RAI4-0169,AI 의사결정 지원의 경고 피로,Alert fatigue in AI decision support,AI 의사결정 지원의 경고 피로,빈번 우선순위,중요 경고 무시,Alert fatigue in AI decision support,frequent poorly prioritized,poorly prioritized alerts,G_SYS_OREF,0.0,0.568606,0.010712,G_Others,HD,G_INT_REL=0.100
SRC-G-0142,General,RAI4-0171,AI 상호작용에서의 이해·동의 부족,Inadequate understanding and consent in AI interactions,AI 상호작용에서의 이해·동의 부족,조건 이용 진행,당사자 수용 조건,Inadequate understanding and consent in AI interactions,advising deciding simulating,deciding simulating acting,G_SYS_INPUT,0.1,0.666692,0.019178,G_Others,HD,G_INT_REL=0.100|G_SYS_INPUT=0.100|G_SYS_TRANS=0.100
SRC-G-0143,General,RAI4-0174,AI 인터페이스의 장애 수용 실패,Disability accommodation failure in AI interfaces,AI 인터페이스의 장애 수용 실패,인터페이스 장애 사용자,응대 자율 접근,Disability accommodation failure in AI interfaces,interfaces exclude misserve,disabilities limiting,G_SYS_INPUT,0.3,0.621857,0.032971,G_Others,HD,G_SYS_SECADV=0.300|G_SYS_INPUT=0.300|G_SYS_CONTEXT=0.300
SRC-G-0144,General,RAI4-0178,AI 중재 서비스 제외,AI-mediated service exclusion,AI 중재 서비스 제외,유일,작용 유일 실질,AI-mediated service exclusion,excluded essential services,becomes only practical,G_SYS_CONTEST,0.0,0.50521,0.002927,G_Others,HD,G_INT_REL=0.100
SRC-G-0145,General,RAI4-0307,로봇·AI 정체성 미고지,Failure to disclose robotic or AI identity,로봇·AI 정체성 미고지,로봇 음성 외형,음성 외형 행동,Failure to disclose robotic or AI identity,human-like,robot's voice appearance,G_SYS_INPUT,0.0,0.535137,0.00368,G_Others,HD,G_SYS_SECADV=0.200|G_SYS_EVAL=0.200|G_SYS_INPUT=0.200
SRC-G-0146,General,RAI4-0607,AI 생성 콘텐츠 미공개,Non-disclosure of AI-generated content,AI 생성 콘텐츠 미공개,사실 공개,콘텐츠 ai 사실,Non-disclosure of AI-generated content,clearly disclosed ai-generated,not clearly disclosed,G_SYS_MISINFO,0.0,0.536873,0.007269,G_Others,HD,G_INT_SEX=0.200|G_INT_REL=0.200
SRC-G-0147,General,RAI4-0826,검증된 전문성 범위를 벗어난 AI 조언,AI advice beyond validated professional scope,검증된 전문성 범위를 벗어난 AI 조언,권한 확대,법률 금융 선거,AI advice beyond validated professional scope,reliable inducing misplaced,validated capability expertise,G_SYS_OEXT,0.0,0.681818,0.316471,G_SYS_OEXT,EM,G_SYS_EVAL=0.100|G_INT_REL=0.100
SRC-G-0148,General,RAI4-1198,이용자 정서 맥락 인식 실패,Failure to recognize a user's emotional context,이용자 정서 맥락 인식 실패,고통 정서 상태,정서 상태 반응,Failure to recognize a user's emotional context,state reactions relevant,recognize apply vulnerable,G_SYS_CONTEXT,0.5,0.681321,0.349382,G_SYS_CONTEXT,EM,G_SYS_CONTEXT=0.500|G_SYS_SECADV=0.300|G_SYS_INPUT=0.300
SRC-G-0149,General,RAI4-1208,사용자 데이터 보유·재학습,Retention and reuse of user data,사용자 데이터 보유·재학습,연락처 ip 주소,로그인 요구 연락처,Retention and reuse of user data,ip address all,log retain,G_SYS_OREF,0.0,0.441168,0.004348,G_SYS_CONTEST,EM,G_INT_ALLOC=0.200
SRC-G-0151,General,RAI4-0068,AI 사고·아차사고 과소보고,Underreporting of AI incidents and near misses,AI 사고·아차사고 과소보고,전조 신호 소실,공개 전조 신호,Underreporting of AI incidents and near misses,unreported misclassified belatedly,precursor signals lost,G_SOC_GOV,0.1,0.591865,0.017065,G_SOC_GOV,EM,G_SOC_GOV=0.100|G_SYS_EVAL=0.100|G_SYS_INPUT=0.100
SRC-G-0152,General,RAI4-0072,배포 후 모니터링·감시 실패,Post-deployment monitoring and surveillance failure,배포 후 모니터링·감시 실패,드리프트 오용 창발,특유 탐지 시정,Post-deployment monitoring and surveillance failure,comparable high-risk product,mechanisms comparable high-risk,G_SYS_EVAL,0.3,0.56387,0.035387,G_SYS_EVAL,EM,G_SYS_SECADV=0.300|G_SYS_EVAL=0.300|G_SYS_INPUT=0.300
SRC-G-0153,General,RAI4-0080,위험 분류 오류,Risk classification error,위험 분류 오류,등급 배정,의무 과소 적용,Risk classification error,duties underapplied,accountability,G_SOC_GOV,0.0,0.56821,0.011751,G_Others,HD,G_SOC_GOV=0.200|G_SYS_MISINFO=0.100|G_SYS_OVERCONF=0.100
