source_row_id,source_domain,source_l4_id,title_ko_before,title_ko_after,title_en_before,title_en_after,title_changed,normalisation_rule
SRC-G-0149,General,RAI4-1208,사용자 데이터 보유·재학습,사용자 데이터 보유·재학습,Retention and reuse of user data,Retention and reuse of user data,False,RETAIN_STANDARD_TERM
SRC-G-0150,General,RAI4-1286,미지 출처에서 획득한 비우호적 AI,미지 출처에서 획득한 비우호적 AI,Unfriendly AI from an unknown external source,Unfriendly AI from an unknown external source,False,RETAIN_STANDARD_TERM
SRC-G-0151,General,RAI4-0068,AI 사고·아차사고 과소보고,AI 사고·아차사고 과소보고,Underreporting of AI incidents and near misses,Underreporting of AI incidents and near misses,False,RETAIN_STANDARD_TERM
SRC-G-0152,General,RAI4-0072,배포 후 모니터링·감시 실패,배포 후 모니터링·감시 실패,Post-deployment monitoring and surveillance failure,Post-deployment monitoring and surveillance failure,False,RETAIN_STANDARD_TERM
SRC-G-0153,General,RAI4-0080,위험 분류 오류,위험 분류 오류,Risk classification error,Risk classification error,False,RETAIN_STANDARD_TERM
SRC-G-0154,General,RAI4-0088,표준 단편화,표준 단편화,Standards fragmentation,Standards fragmentation,False,RETAIN_STANDARD_TERM
SRC-G-0155,General,RAI4-0095,AI 레지스트리 불완전성,AI 레지스트리 불완전성,AI registry incompleteness,AI registry incompleteness,False,RETAIN_STANDARD_TERM
SRC-G-0156,General,RAI4-0098,정책-실무 분리,정책-실무 분리,Policy-practice decoupling,Policy-practice decoupling,False,RETAIN_STANDARD_TERM
SRC-G-0157,General,RAI4-0099,AI 조달의 불충분한 실사,AI 조달의 불충분한 실사,Inadequate due diligence in AI procurement,Inadequate due diligence in AI procurement,False,RETAIN_STANDARD_TERM
SRC-G-0158,General,RAI4-0104,AI 조달의 공급업체 평가·계약통제 미흡,AI 조달의 공급업체 평가·계약통제 미흡,Inadequate vendor assessment and contractual controls in AI procurement,Inadequate vendor assessment and contractual controls in AI procurement,False,RETAIN_STANDARD_TERM
SRC-G-0159,General,RAI4-0111,범용 AI 사고 에스컬레이션 실패,범용 AI 사고 에스컬레이션 실패,General-purpose AI incident escalation failure,General-purpose AI incident escalation failure,False,RETAIN_STANDARD_TERM
SRC-G-0160,General,RAI4-0167,AI 인터페이스와 인적 요소의 불일치,AI 인터페이스와 인적 요소의 불일치,Mismatch between AI interfaces and human factors,Mismatch between AI interfaces and human factors,False,RETAIN_STANDARD_TERM
SRC-G-0161,General,RAI4-0391,참여적·가치 민감 설계의 실패,참여적·가치 민감 설계의 실패,Failure of participatory and value-sensitive design,Failure of participatory and value-sensitive design,False,RETAIN_STANDARD_TERM
SRC-G-0162,General,RAI4-0400,도덕적 불확실성 무시,도덕적 불확실성 무시,Moral uncertainty neglect,Moral uncertainty neglect,False,RETAIN_STANDARD_TERM
SRC-G-0163,General,RAI4-0443,출처 오귀속,출처 오귀속,Incorrect source attribution,Incorrect source attribution,False,RETAIN_STANDARD_TERM
SRC-G-0164,General,RAI4-0512,고속 AI 운영에서의 오류 미탐지,고속 AI 운영에서의 오류 미탐지,Undetected errors from high-speed AI operation,Undetected errors from high-speed AI operation,False,RETAIN_STANDARD_TERM
SRC-G-0165,General,RAI4-0549,역량·안전을 오측정하는 벤치마크 한계,역량·안전을 오측정하는 벤치마크 한계,Benchmark limitations mismeasuring capability and safety,Benchmark limitations mismeasuring capability and safety,False,RETAIN_STANDARD_TERM
SRC-G-0166,General,RAI4-0552,안전 필수 인프라 AI 운영 사고,안전 필수 인프라 AI 운영 사고,Operational accidents in safety-critical AI deployment,Operational accidents in safety-critical AI deployment,False,RETAIN_STANDARD_TERM
SRC-G-0167,General,RAI4-0584,기반모델 공유에 따른 상관 실패,기반모델 공유에 따른 상관 실패,Correlated failures from shared foundation models,Correlated failures from shared foundation models,False,RETAIN_STANDARD_TERM
SRC-G-0168,General,RAI4-0608,원자력 및 핵심 인프라에 대한 AI 제어 오류,원자력 및 핵심 인프라에 대한 AI 제어 오류,Erroneous AI control of nuclear and critical infrastructure systems,Erroneous AI control of nuclear and critical infrastructure systems,False,RETAIN_STANDARD_TERM
SRC-G-0169,General,RAI4-0780,데이터 수집 품질관리 결함,데이터 수집 품질관리 결함,Deficient data collection quality control,Deficient data collection quality control,False,RETAIN_STANDARD_TERM
SRC-G-0170,General,RAI4-0889,과장된 역량 주장과 제품 기능 실패에 따른 피해,과장된 역량 주장과 제품 기능 실패에 따른 피해,Harm from overstated capabilities and product function failure,Harm from overstated capabilities and product function failure,False,RETAIN_STANDARD_TERM
SRC-G-0171,General,RAI4-1032,복잡 운용환경에서의 검증 범위 이탈 실패,복잡 운용환경에서의 검증 범위 이탈 실패,Reliability failure outside validated operating envelope,Reliability failure outside validated operating envelope,False,RETAIN_STANDARD_TERM
SRC-G-0172,General,RAI4-1034,복잡한 신경망 모델의 내재적 견고성 취약성,복잡한 신경망 모델의 내재적 견고성 취약성,Intrinsic robustness weaknesses of complex neural models,Intrinsic robustness weaknesses of complex neural models,False,RETAIN_STANDARD_TERM
SRC-G-0173,General,RAI4-1036,기술 미성숙으로 인한 미지의,기술 미성숙으로 인한 미지의,Unknown risks from immature technology,Unknown risks from immature technology,False,RETAIN_STANDARD_TERM
SRC-G-0174,General,RAI4-1037,사용례 내재 위험 노출,사용례 내재 위험 노출,Inherent use-case risk exposure,Inherent use-case risk exposure,False,RETAIN_STANDARD_TERM
SRC-G-0175,General,RAI4-1040,학습·검증 데이터의 품질 결함과 부적절한 선 택,학습·검증 데이터의 품질 결함과 부적절한 선 택,Poor quality and unrepresentative training data selection,Poor quality and unrepresentative training data selection,False,RETAIN_STANDARD_TERM
SRC-G-0176,General,RAI4-1108,학습-운용 데이터 간 데이터셋 시프트,학습-운용 데이터 간 데이터셋 시프트,Dataset shift between training and runtime data,Dataset shift between training and runtime data,False,RETAIN_STANDARD_TERM
SRC-G-0178,General,RAI4-1128,AI 비서 편익·피해 평가 지표 부재,AI 비서 편익·피해 평가 지표 부재,Lack of metrics for evaluating assistant benefits and harms,Lack of metrics for evaluating assistant benefits and harms,False,RETAIN_STANDARD_TERM
SRC-G-0179,General,RAI4-1280,검증 불가능한 블랙박스 모델의 설명·결함 진 단 곤란,검증 불가능한 블랙박스 모델의 설명·결함 진 단 곤란,Unverifiable black-box models resisting explanation and debugging,Unverifiable black-box models resisting explanation and debugging,False,RETAIN_STANDARD_TERM
SRC-G-0180,General,RAI4-1336,학습 데이터 어노테이션 결함,학습 데이터 어노테이션 결함,Deficient training-data annotation,Deficient training-data annotation,False,RETAIN_STANDARD_TERM
SRC-G-0181,General,RAI4-1458,운영설계영역(ODD) 명세 미흡,운영설계영역(ODD) 명세 미흡,Inadequate specification of the operational design domain,Inadequate specification of the operational design domain,False,RETAIN_STANDARD_TERM
SRC-G-0182,General,RAI4-1459,부적절한 자동화 수준,부적절한 자동화 수준,Inappropriate degree of automation,Inappropriate degree of automation,False,RETAIN_STANDARD_TERM
SRC-G-0183,General,RAI4-1461,개발 과정 문서화와 데이터 이해의 부족,개발 과정 문서화와 데이터 이해의 부족,Insufficient development documentation and understanding of data,Insufficient development documentation and understanding of data,False,RETAIN_STANDARD_TERM
SRC-G-0184,General,RAI4-1463,하드웨어 연산·전력 요구사항 누락,하드웨어 연산·전력 요구사항 누락,Omitted compute and power hardware requirements,Omitted compute and power hardware requirements,False,RETAIN_STANDARD_TERM
SRC-G-0185,General,RAI4-1466,잘못된 데이터 라벨,잘못된 데이터 라벨,Incorrect data labels,Incorrect data labels,False,RETAIN_STANDARD_TERM
SRC-G-0186,General,RAI4-1468,학습 데이터의 대표성 부족,학습 데이터의 대표성 부족,Insufficient representation in training data,Insufficient representation in training data,False,RETAIN_STANDARD_TERM
SRC-G-0187,General,RAI4-1472,과적합 및 과소적합,과적합 및 과소적합,Over- and underfitting,Over- and underfitting,False,RETAIN_STANDARD_TERM
SRC-G-0188,General,RAI4-1474,코너 케이스에서의 신뢰성 저하,코너 케이스에서의 신뢰성 저하,Reduced reliability in corner cases,Reduced reliability in corner cases,False,RETAIN_STANDARD_TERM
SRC-G-0189,General,RAI4-1487,비전문가 데이터 조작,비전문가 데이터 조작,Non-expert data manipulation,Non-expert data manipulation,False,RETAIN_STANDARD_TERM
SRC-G-0190,General,RAI4-1492,GPAI 모델의 손쉬운 재구성,GPAI 모델의 손쉬운 재구성,Easy reconfiguration of GPAI models,Easy reconfiguration of GPAI models,False,RETAIN_STANDARD_TERM
SRC-G-0191,General,RAI4-1493,미세조정판의 예상외 역량,미세조정판의 예상외 역량,Unexpected downstream fine-tune competence,Unexpected downstream fine-tune competence,False,RETAIN_STANDARD_TERM
SRC-G-0192,General,RAI4-1499,역량 평가에서 드러나지 않는 위험 역량,역량 평가에서 드러나지 않는 위험 역량,Undetected dangerous capabilities in model evaluations,Undetected dangerous capabilities in model evaluations,False,RETAIN_STANDARD_TERM
SRC-G-0193,General,RAI4-1502,내재 가치 측정 부정확,내재 가치 측정 부정확,Inaccurate measurement of encoded values,Inaccurate measurement of encoded values,False,RETAIN_STANDARD_TERM
SRC-G-0194,General,RAI4-1504,인간 평가 한계 초과 출력,인간 평가 한계 초과 출력,Outputs beyond human evaluability,Outputs beyond human evaluability,False,RETAIN_STANDARD_TERM
SRC-G-0195,General,RAI4-1537,상황 인식을 이용한 평가 기만·배포 설득,상황 인식을 이용한 평가 기만·배포 설득,Evaluation deception and deployment persuasion from situational awareness,Evaluation deception and deployment persuasion from situational awareness,False,RETAIN_STANDARD_TERM
SRC-G-0196,General,RAI4-1544,샌드박스 우회에 의한 격리 통제 상실,샌드박스 우회에 의한 격리 통제 상실,Loss of containment through sandbox escape,Loss of containment through sandbox escape,False,RETAIN_STANDARD_TERM
SRC-G-0197,General,RAI4-1548,경쟁 압력에 의한 안전성 평가 축소 배포,경쟁 압력에 의한 안전성 평가 축소 배포,Truncated safety evaluation under competitive release pressure,Truncated safety evaluation under competitive release pressure,False,RETAIN_STANDARD_TERM
SRC-G-0198,General,RAI4-1551,센서 드리프트에 의한 배포 시스템 성능 저하,센서 드리프트에 의한 배포 시스템 성능 저하,Deployed-system degradation from sensor and distribution drift,Deployed-system degradation from sensor and distribution drift,False,RETAIN_STANDARD_TERM
SRC-G-0199,General,RAI4-1560,GPAI 출력을 이용한 설득력 있는 사칭,GPAI 출력을 이용한 설득력 있는 사칭,Convincing impersonation using GPAI outputs,Convincing impersonation using GPAI outputs,False,RETAIN_STANDARD_TERM
SRC-G-0200,General,RAI4-1705,모니터링 부족에 의한 미탐지 안전·프라이버 시 위반,모니터링 부족에 의한 미탐지 안전·프라이버 시 위반,Undetected safety and privacy violations from insufficient monitoring,Undetected safety and privacy violations from insufficient monitoring,False,RETAIN_STANDARD_TERM
SRC-G-0201,General,RAI4-0527,창의성·비판적 사고의 저하,창의성·비판적 사고의 저하,Devaluation of creativity and critical thinking,Devaluation of creativity and critical thinking,False,RETAIN_STANDARD_TERM
SRC-G-0202,General,RAI4-0674,문화적 박탈,문화적 박탈,Cultural dispossession,Cultural dispossession,False,RETAIN_STANDARD_TERM
SRC-G-0203,General,RAI4-0678,신체적 위해를 유발하는 출력,신체적 위해를 유발하는 출력,Model outputs leading to physical harm,Model outputs leading to physical harm,False,RETAIN_STANDARD_TERM
SRC-G-0204,General,RAI4-0705,폭력 조장 위험 콘텐츠,폭력 조장 위험 콘텐츠,Violence-inciting dangerous content,Violence-inciting dangerous content,False,RETAIN_STANDARD_TERM
SRC-G-0205,General,RAI4-0854,되돌릴 수 없는 변화,되돌릴 수 없는 변화,Irreversible change,Irreversible change,False,RETAIN_STANDARD_TERM
SRC-G-0206,General,RAI4-1049,조직 재정·평판 손상,조직 재정·평판 손상,Organizational financial and reputational damage,Organizational financial and reputational damage,False,RETAIN_STANDARD_TERM
SRC-G-0207,General,RAI4-1447,폭력/무력 충돌,폭력/무력 충돌,Violence/armed conflict,Violence/armed conflict,False,RETAIN_STANDARD_TERM
SRC-G-0208,General,RAI4-0641,비합의 성적 대상화 및 성적 이미지 생성,비합의 성적 대상화 및 성적 이미지 생성,Non-consensual sexualization and intimate imagery generation,Non-consensual sexualization and intimate imagery generation,False,RETAIN_STANDARD_TERM
SRC-G-0209,General,RAI4-0714,AI를 이용한 미성년자 성적 위해·착취,AI를 이용한 미성년자 성적 위해·착취,Sexual harm and exploitation of minors,Sexual harm and exploitation of minors,False,AUTHORITATIVE_OVERRIDE
SRC-G-0210,General,RAI4-0718,외설·비하·학대 이미지 생성 및 접근 용이화,외설·비하·학대 이미지 생성 및 접근 용이화,Eased production of and access to abusive imagery,Eased production of and access to abusive imagery,False,RETAIN_STANDARD_TERM
SRC-G-0211,General,RAI4-1136,유해·범죄 조장·기만적 콘텐츠의 대규모 생성,유해·범죄 조장·기만적 콘텐츠의 대규모 생성,"Scaled generation of harmful, criminal, and deceptive content","Scaled generation of harmful, criminal, and deceptive content",False,RETAIN_STANDARD_TERM
