source_row_id,source_domain,source_l4_id,l3_definition_anchor_id,l3_definition_anchor_title_ko,l3_definition_anchor_title_en,ko_ai_technology_before,en_ai_technology_before,ko_causal_mechanism_before,en_causal_mechanism_before,ko_l3_risk_structure_before,en_l3_risk_structure_before,grounding_action,description_ko_before,description_ko_after,description_en_before,description_en_after
SRC-G-0038,General,RAI4-0373,G_INT_REPR,재현적 피해·고정관념,Representational Harm and Stereotyping,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,한 문화적 맥락에서 학습된 고정관념이 다른 집단·언어·환경에 대한 출력으로 전이되는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 한 문화적 맥락에서 학습된 고정관념이 다른 집단·언어·환경에 대한 출력으로 전이되는 리스크.,"The risk that stereotypes learned in one cultural context are transferred into outputs about another group, language, or setting.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which stereotypes learned in one cultural context are transferred into outputs about another group, language, or setting."
SRC-G-0039,General,RAI4-0374,G_SYS_CONTEXT,맥락 인식 실패,Context-Awareness Failure,True,True,False,False,True,True,L3_MASTER_VALIDATED,문화 특수적 의미와 관행이 모델 처리 과정에서 일반 범주로 붕괴되어 지역적 뉘앙스와 사회적 의미가 소실되는 리스크.,문화 특수적 의미와 관행이 모델 처리 과정에서 일반 범주로 붕괴되어 지역적 뉘앙스와 사회적 의미가 소실되는 리스크.,"The risk that culturally specific meanings and practices are collapsed into generic categories during model processing, losing local nuance and social significance.","The risk that culturally specific meanings and practices are collapsed into generic categories during model processing, losing local nuance and social significance."
SRC-G-0040,General,RAI4-0379,G_SYS_EVAL,평가·검증 실패,Evaluation and Assurance Failure,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,평가 벤치마크가 지배적인 문화·언어 환경 밖의 정렬 실패를 과소 측정하는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 평가 벤치마크가 지배적인 문화·언어 환경 밖의 정렬 실패를 과소 측정하는 리스크.,The risk that evaluation benchmarks under-measure alignment failures outside dominant cultural and linguistic settings.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which evaluation benchmarks under-measure alignment failures outside dominant cultural and linguistic settings."
SRC-G-0041,General,RAI4-0380,G_SYS_CONTEXT,맥락 인식 실패,Context-Awareness Failure,True,True,False,True,True,True,L3_MASTER_VALIDATED,모델 훈련과 평가가 고자원 언어에 집중되어 저자원 언어 사용자가 가치 뉘앙스·안전 적용 범위·사회적 의미를 잃는 리스크.,모델 훈련과 평가가 고자원 언어에 집중되어 저자원 언어 사용자가 가치 뉘앙스·안전 적용 범위·사회적 의미를 잃는 리스크.,"The risk that low-resource language users lose value nuance, safety coverage, or social meaning because model training and evaluation are concentrated in highresource languages.","The risk that low-resource language users lose value nuance, safety coverage, or social meaning because model training and evaluation are concentrated in highresource languages."
SRC-G-0042,General,RAI4-0382,G_SYS_OREF,과도한 거절,Over-Refusal,False,False,True,True,True,True,L3_MASTER_AI_REWRITE,방언·사회어·존댓말 체계·언어 사용 역이 오류로 처리되어 해당 공동체의 안전성과 유용성이 저하되는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 방언·사회어·존댓말 체계·언어 사용 역이 오류로 처리되어 해당 공동체의 안전성과 유용성이 저하되는 리스크.,"The risk that dialects, sociolects, honorific systems, or registers are treated as errors, reducing safety and usability for affected communities.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which dialects, sociolects, honorific systems, or registers are treated as errors, reducing safety and usability for affected communities."
SRC-G-0043,General,RAI4-0389,G_SOC_CULT,문화·지식 생태계 침식,Cultural and Epistemic Erosion,True,True,False,True,True,True,L3_MASTER_VALIDATED,토착·지역·종교·관행 기반 지식 체계가 모델 출력과 평가에서 배제되는 리스크.,토착·지역·종교·관행 기반 지식 체계가 모델 출력과 평가에서 배제되는 리스크.,"The risk that indigenous, local, religious, or practice-based knowledge systems are excluded from model outputs and evaluations.","The risk that indigenous, local, religious, or practice-based knowledge systems are excluded from model outputs and evaluations."
SRC-G-0044,General,RAI4-0404,G_INT_VALUE,가치 부과·규범 동질화,Value Imposition and Normative Homogenization,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,훈련 또는 평가 데이터 세트가 지배적인 문화 환경을 과다 표집하고 지역의 사회적 의미를 과소 대표하는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 훈련 또는 평가 데이터 세트가 지배적인 문화 환경을 과다 표집하고 지역의 사회적 의미를 과소 대표하는 리스크.,The risk that training or evaluation datasets oversample dominant cultural settings and underrepresent local social meanings.,"The risk that an AI system or AI algorithm, through design, training, deployment, or use, creates a condition in which training or evaluation datasets oversample dominant cultural settings and underrepresent local social meanings."
SRC-G-0045,General,RAI4-0414,G_INT_VALUE,가치 부과·규범 동질화,Value Imposition and Normative Homogenization,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,소수의 글로벌 벤치마크가 지역의 문화·제도적 기준을 배제한 채 성공적 정렬을 정의하는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 소수의 글로벌 벤치마크가 지역의 문화·제도적 기준을 배제한 채 성공적 정렬을 정의하는 리스크.,The risk that a small set of global benchmarks defines successful alignment while excluding local cultural and institutional criteria.,"The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which a small set of global benchmarks defines successful alignment while excluding local cultural and institutional criteria."
SRC-G-0046,General,RAI4-0699,G_INT_REPR,재현적 피해·고정관념,Representational Harm and Stereotyping,True,True,True,False,True,True,L3_MASTER_VALIDATED,역사적·사회적 편향과 고정관념적 내용을 담고 특정 정체성과 서구·영어권 인구를 과대 표집한 코퍼스가 사전 학습과 미세 조정에 사용되어 모델이 그 편향을 학습하는 리스크. 그 결과 인종·성별·문화·연령·장애에 걸쳐 편향된 출력이 산출되어 의료·채용·대출 등 고위험 영역에서 과소 대표 집단이 피해를 입는다로 인해 구체적인 위해가 발생하는 리스크.,역사적·사회적 편향과 고정관념적 내용을 담고 특정 정체성과 서구·영어권 인구를 과대 표집한 코퍼스가 사전 학습과 미세 조정에 사용되어 모델이 그 편향을 학습하는 리스크. 그 결과 인종·성별·문화·연령·장애에 걸쳐 편향된 출력이 산출되어 의료·채용·대출 등 고위험 영역에서 과소 대표 집단이 피해를 입는다로 인해 구체적인 위해가 발생하는 리스크.,"The risk that corpora carrying historical and societal bias, stereotypical content, and an overrepresentation of Western and English-speaking populations are used to pretrain and fine-tune models, which absorb those patterns. Outputs then show bias across race, gender, culture, age, and disability, harming underrepresented users in high-stakes domains such as healthcare, hiring, and lending.","The risk that corpora carrying historical and societal bias, stereotypical content, and an overrepresentation of Western and English-speaking populations are used to pretrain and fine-tune models, which absorb those patterns. Outputs then show bias across race, gender, culture, age, and disability, harming underrepresented users in high-stakes domains such as healthcare, hiring, and lending."
SRC-G-0047,General,RAI4-1046,G_INT_REPR,재현적 피해·고정관념,Representational Harm and Stereotyping,False,False,False,False,True,True,L3_MASTER_AI_REWRITE,ML 시스템이 일부 인구 통계·사회 집단의 고정관념을 인코딩하거나 그 집단에 대해 불균형적으로 낮은 성능을 보이는 리스크.,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정이 ML 시스템이 일부 인구 통계·사회 집단의 고정관념을 인코딩하거나 그 집단에 대해 불균형적으로 낮은 성능을 보이는 리스크.,"The risk that an ML system encodes stereotypes of, or performs disproportionately poorly for, some demographic or social groups.","The risk that the design, training, deployment, or use of an AI system or AI algorithm creates a condition in which an ML system encodes stereotypes of, or performs disproportionately poorly for, some demographic or social groups."
