target_domain,source_row_id,source_domain,source_l4_id,source_l4_ids,title_ko,title_en,description_ko,description_en,facet,act_type,original_description_ko,original_description_en,human_edit_ko_used,human_edit_en_used,instruction_prompt,transformation_action,transformation_rationale,domain_route_basis,terminology_sources,l3_candidate_hint,human_audit_description,human_audit_l3_mapping,human_audit_duplicate,coverage_change
Physical,SRC-P-0170,Physical,RAI4-0281,RAI4-0281,시각 장면의 안전 판단 오류 리스크,Incorrect safety reasoning from visual scenes,비전-언어 모델 이 장면은 올바르게 관찰하지만 제안 행동의 물리적 결과· 물체어포던스· 인간 노출 위험을 잘못 판단하는 위험.,"The risk that a vision-language model observes the scene correctly but infers the wrong physical consequence, object affordance, or human-exposure risk for a proposed action.",,,비전-언어 모델이 장면은 올바르게 관찰하지 만 제안 행동의 물리적 결과·물체 어포던스·인 간 노출 위험을 잘못 판단하는 위험.,"A vision-language model observes the scene correctly but infers the wrong physical consequence, object affordance, or human-exposure risk for a proposed action.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0171,Physical,RAI4-0326,RAI4-0326,어포던스오분류 리스크,Affordance misclassification,물체 또는 환경에 잘못된 행동 가능성이 부여되어 시스템이 비안전하게 파지· 밀기· 내비게이션· 상호 작용하는 위험.,"The risk that objects or environments may be assigned incorrect action possibilities, leading the system to grasp, push, navigate, or manipulate them unsafely.",,,물체 또는 환경에 잘못된 행동 가능성이 부여 되어 시스템이 비안전하게 파지·밀기·내비게 이션·상호작용하는 위험.,"Objects or environments may be assigned incorrect action possibilities, leading the system to grasp, push, navigate, or manipulate them unsafely.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0172,Physical,RAI4-0327,RAI4-0327,비안전 궤적 생성 리스크,Unsafe trajectory generation,플래너가 형식적으로는 실행 가능하지만 주변 인간· 취약 물체· 교통 참여자· 인프라에 비안전한 궤적을 생성하는 위험.,"The risk that a planner may generate a trajectory that is formally feasible but unsafe for nearby humans, fragile objects, traffic participants, or constrained workspaces.",,,플래너가 형식적으로는 실행 가능하지만 주 변 인간·취약 물체·교통 참여자·인프라에 비안전한 궤적을 생성하는 위험.,"A planner may generate a trajectory that is formally feasible but unsafe for nearby humans, fragile objects, traffic participants, or constrained workspaces.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0177,Physical,RAI4-0220,RAI4-0220,로봇 레드 팀의 공격· 상호 작용 시나리오 누락 리스크,Missing robot red-team attack and interaction scenarios,로봇 레드 팀이 안전하지 않은 행동을 유발할 수 있는 현실적인 물리 공격· 적대적 입력· 인간 상호 작용 실패· 배포 조건을 누락하는 위험.,"The risk that robot red-teaming omits credible physical attacks, adversarial inputs, humaninteraction failures, or deployment conditions that can trigger unsafe action.",,,로봇 레드팀이 안전하지 않은 행동을 유발할 수 있는 현실적인 물리 공격·적대적 입력·인간 상호작용 실패·배포 조건을 누락하는 위험.,"Robot red-teaming omits credible physical attacks, adversarial inputs, humaninteraction failures, or deployment conditions that can trigger unsafe action.",False,False,"L3 이동 — 로봇 레드팀이 물리 공격·적대적 입력 시나리오를 누락하는 것은 레드티밍/적대적 평가 방법론 이슈로, 멀티 에이전트 간 협력과는 무관",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0179,Physical,RAI4-0236,RAI4-0236,구현 체 간 행동 공간 불일치 리스크,Cross-embodiment action-space mismatch,다양한 로봇 구현 체에 걸쳐 훈련된 정책이 특정 로봇의 행동 공간에서 비안전하거나 실행 불가능한 행동으로 명령을 매핑하는 리스크.,The risk that a policy trained across different robot embodiments maps commands into actions that are unsafe or infeasible for a specific robot action space.,,,다양한 로봇 구현체에 걸쳐 훈련된 정책이 특 정 로봇의 행동 공간에서 비안전하거나 실행 불가능한 행동으로 명령을 매핑하는 리스크.,The risk that a policy trained across different robot embodiments maps commands into actions that are unsafe or infeasible for a specific robot action space.,False,False,"L3 이동 — 다양한 로봇 구현체에 훈련된 정책이 특정 로봇의 행동 공간에 부적합한 명령을 매핑하는 것은 로봇 기능·성능(cross-embodiment) 이슈로, 멀티 에이전트 간 협력과는 무관",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0181,Physical,RAI4-0242,RAI4-0242,단일 로봇 내부의 시각· 접촉 신호 충돌 리스크,Conflicting visual and contact signals within one robot,단일 로봇이 동일한 접촉 사건에 대한 시각· 촉각· 힘· 오디오 관측의 충돌을 해소하지 못해 접촉 상태를 잘못 추정하는 위험.,"The risk that a single robot cannot reconcile conflicting visual, tactile, force, or audio observations of the same contact event and therefore estimates the contact state incorrectly.",,,단일 로봇이 동일한 접촉 사건에 대한 시각·촉 각·힘·오디오 관측의 충돌을 해소하지 못해 접 촉 상태를 잘못 추정하는 위험.,"A single robot cannot reconcile conflicting visual, tactile, force, or audio observations of the same contact event and therefore estimates the contact state incorrectly.",False,False,"L3 이동 — 단일 로봇 내부의 시각·촉각·힘 신호 충돌로 접촉 상태를 잘못 추정하는 것은 단일 로봇의 센서 융합·physical safety 이슈로, 멀티 에이전트 간 협력과는 무관",REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0182,Physical,RAI4-0252,RAI4-0252,보조 로봇 개입 타이밍 실패 리스크,Assistive robot intervention mistiming,보호적 또는 보조적 휴머노이드가 너무 이르거나 너무 늦게 또는 부적절한 피지컬 방식으로 개입하여 사용자와 주변인의 위험을 증가시키는 리스크.,"The risk that a protective or assistive humanoid intervenes too early, too late, or in an inappropriate physical manner, increasing risk to the user or bystanders.",,,보호적 또는 보조적 휴머노이드가 너무 이르 거나 너무 늦게 또는 부적절한 피지컬 방식으 로 개입하여 사용자와 주변인의 위험을 증가 시키는 리스크.,"The risk that a protective or assistive humanoid intervenes too early, too late, or in an inappropriate physical manner, increasing risk to the user or bystanders.",False,False,"L3 이동 — 보조 로봇의 개입 타이밍 실패(너무 이르거나 늦은 개입)는 단일 로봇의 physical safety 이슈로, 멀티 에이전트 간 협력과는 무관",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0183,Physical,RAI4-0258,RAI4-0258,이동형 양팔 로봇의 안전하지 않은 조작 리스크,Unsafe mobile bimanual manipulation,"이동형 양팔 로봇이 베이스 이동과 양팔 조작을 동기화하지 못하거나 주변 사람, 깨지기 쉬운 물체, 가전, 협소한 공간을 고려하지 않고 동작을 계획하여, 충돌, 물체 낙하· 손상, 안전하지 않은 힘인가를 유발하는 리스크.","The risk that a mobile bimanual robot fails to synchronize base motion with two-arm manipulation or plans motion without accounting for nearby people, fragile objects, appliances, and constrained space, causing collision, object drop or damage, or unsafe force application.",,,"이동형 양팔 로봇이 베이스 이동과 양팔 조작 을 동기화하지 못하거나 주변 사람, 깨지기 쉬 운 물체, 가전, 협소한 공간을 고려하지 않고 동작을 계획하여, 충돌, 물체 낙하·손상, 안전 하지 않은 힘 인가를 유발하는 리스크.","The risk that a mobile bimanual robot fails to synchronize base motion with two-arm manipulation or plans motion without accounting for nearby people, fragile objects, appliances, and constrained space, causing collision, object drop or damage, or unsafe force application.",False,False,"L3 이동 — 이동형 양팔 로봇의 베이스-팔 동기화 실패로 인한 충돌·손상은 단일 로봇의 physical safety 이슈로, 멀티 에이전트 간 협력과는 무관",REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0184,Physical,RAI4-0295,RAI4-0295,네트워크 분리와 군집 비동기화 리스크,Network partition and fleet desynchronization,분할되거나 신뢰할 수 없는 연결이 다중 로봇 군집을 동기화 해제하여 충돌 또는 비안전한 협조 행동을 유발하는 위험.,The risk that a robot fleet becomes split across network partitions and loses synchronized coordination.,,,분할되거나 신뢰할 수 없는 연결이 다중 로봇 군집을 동기화 해제하여 충돌 또는 비안전한 협조 행동을 유발하는 위험.,A robot fleet becomes split across network partitions and loses synchronized coordination.,False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0185,Physical,RAI4-0312,RAI4-0312|RAI4-0311|RAI4-0266,인구 집단별 피지컬 서비스· 안전 격차 리스크,Demographic disparities in physical service and safety,"체형, 연령, 장애, 언어 또는 문화가 과소 대표된 데이터와 모델 편향이 로봇의 인식, 서비스, 회피, 치료 또는 안전 판단으로 구현되어 인구 집단별 성능과 위해 노출에 격차를 만드는 리스크.","The risk that under-representation of body types, ages, disabilities, languages, or cultures and associated model bias are realised in robotic perception, service, avoidance, treatment, or safety decisions, creating demographic disparities in performance and exposure to harm.",,,인식 또는 보조 성능의 인구집단별 격차가 피 지컬 차별로 전이되는 위험.,"A robot provides worse physical service to groups whose bodies, languages, or environments are underrepresented.",False,False,"L3 재배치 검토 — 기반 모델 편향이 분류·회피·차별적 서비스 등 피지컬 행동으로 실행되는 것은 물리적 공격보다는 공정성/차별 영역에 가까움. RAI4-0312(인구집단별 서비스 격차)와 사실상 동일 주제로 통합 검토 필요 || L3 재배치 검토 — 상호작용 데이터의 체형·연령·장애·언어 과소대표로 인한 휴머노이드 안전 판단 격차는 공정성/차별 이슈에 가까움. RAI4-0312(인구집단별 서비스 격차)와 사실상 동일 주제로 통합 검토 필요 || L3 이동 — 인식·보조 성능의 인구집단별 격차가 피지컬 차별로 전이되는 것은 공정성/차별(hate&unfairness) 이슈로, 멀티 에이전트 간 협력과는 무관",MERGE_REPRESENTATIVE|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0187,Physical,RAI4-0358,RAI4-0358,로봇의 충돌 회피· 운행 구역 통제 실패 리스크,Failure of robot collision avoidance and operating-zone control,"자율 이동 로봇이 충돌 회피, 지오 펜싱 또는 지정 운행 구역 제약을 준수하지 못해 사람· 시설· 다른 이동 체와 충돌하거나 통제 구역을 침범하는 리스크.","The risk that an autonomous mobile robot fails to comply with collision-avoidance, geofencing, or designated operating-zone constraints, causing collisions with people, facilities, or other vehicles or entering restricted areas.",,,자율 드론이 위치·의도 정보를 교환하지 못하 거나 지오펜싱·공역 제약을 지키지 않아 드론 간 충돌이나 제한 공역 침입을 일으키는 위험.,"Autonomous drones fail to exchange position and intent or obey geofencing and airspace constraints, creating collision or restricted-airspace intrusion risks.",False,False,제목 수정 — '드론'을 '로봇'으로 일반화 (지오펜싱·공역 제약을 지키지 않는 충돌 회피 실패는 드론에 국한되지 않는 자율 이동체 전반의 리스크),EDIT|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0193,Physical,RAI4-0231,RAI4-0231,안전 규칙의 행동 변환 실패 리스크,Failure to translate safety rules into actions,embodied 에이전트가 언어 목표를 실행 행동으로 변환하면서 힘· 이 격 거리· 대상물 사용· 인간 접촉에 관한 안전 제약을 적용하지 않는 위험.,"The risk that an embodied agent converts a language goal into executable actions without applying the relevant force, distance, object-use, or human-contact constraints.",,,embodied 에이전트가 언어 목표를 실행 행동 으로 변환하면서 힘·이격거리·대상물 사용·인 간 접촉에 관한 안전 제약을 적용하지 않는 위험.,"An embodied agent converts a language goal into executable actions without applying the relevant force, distance, object-use, or human-contact constraints.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0203,Physical,RAI4-0200,RAI4-0200|RAI4-0313,피지컬 AI의 사적 공간 침해와 지속적 민감 정보 수집 리스크,Intrusion into private spaces and continuous sensitive-data capture by physical AI,"로봇의 센서, 이동성, 지도화 기능이 가정· 사업장 등 사적 공간의 영상, 음성, 위치, 행동 정보를 지속적으로 수집· 추론하여 프라이버시와 정보 자기 결정권을 침해하는 리스크.","The risk that robot sensors, mobility, and mapping continuously capture or infer video, audio, location, or behavioural information in homes, workplaces, or other private spaces, infringing privacy and informational self-determination.",,,로봇 또는 embodied 에이전트가 센서·이동 성·조작 능력을 사용하여 사적 공간에 침입하 거나 민감 정보를 수집하는 위험.,"A robot or embodied agent uses sensors, mobility, or manipulation capabilities to invade private spaces, capture sensitive information, or expose personal data.",False,False,병합 — 이동 센서 플랫폼의 지속적 시청각 촬영·맵핑은 RAI4-0200(피지컬 AI 프라이버시 침해)의 구체 사례이므로 해당 카드와 통합,MERGE_REPRESENTATIVE|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,INSTRUCTION_PROMPT,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0205,Physical,RAI4-0354,RAI4-0354,피지컬 AI 기반 직장 감시 리스크,Workplace surveillance through embodied AI,로봇 및 센서 풍부 작업장이 작업자 동작· 생산성· 자세· 위치· 생체 특성에 대한 지속적 모니터링을 정상화하는 위험.,"The risk that robotic and sensor-rich workplaces may normalize continuous monitoring of worker movement, productivity, posture, location, and behavior.",,,로봇 및 센서 풍부 작업장이 작업자 동작·생산 성·자세·위치·생체 특성에 대한 지속적 모니터 링을 정상화하는 위험.,"Robotic and sensor-rich workplaces may normalize continuous monitoring of worker movement, productivity, posture, location, and behavior.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0206,Physical,RAI4-0355,RAI4-0355,전환 지원 없는 물리 노동 대체 리스크,Displacement of physical work without adequate transition support,피지컬 자동화가 수동· 물류· 서비스· 돌봄· 검사· 보안· 유지 보수 업무를 대체하는 속도가 해당 노동자의 재교육이나 대체 일자리 전환 속도보다 빠른 위험.,"The risk that physical automation replaces defined manual, logistics, service, care, inspection, security, or maintenance tasks faster than affected workers can access retraining or alternative employment.",,,피지컬 자동화가 수동·물류·서비스·돌봄·검사· 보안·유지보수 업무를 대체하는 속도가 해당 노동자의 재교육이나 대체 일자리 전환 속도 보다 빠른 위험.,"Physical automation replaces defined manual, logistics, service, care, inspection, security, or maintenance tasks faster than affected workers can access retraining or alternative employment.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0207,Physical,RAI4-1104,RAI4-1104,인력 자동화에 따른 광범위한 실업과 임금 하락 리스크,Widespread unemployment and wage decline from workforce automation,"로봇과 알고리즘이 육체 노동과 지식 노동 전반에서 인간 인력을 대체하고 특히 중 저소득 직무가 완전 자동화에 노출되는 리스크. 그 결과 광범위한 실업이 발생하고 노동 공급 증가로 남은 일자리의 임금이 하락하며, 불평등 심화와 소비 위축, 사회적 지위 상실이 사회적 마찰을 키운다. 이러한 결과를 초래하는 리스크.","The risk that robots and algorithms substitute for human workers across manual and knowledge work, with lowand middle-income occupations most exposed to complete automation. Extensive unemployment follows, wages in the remaining jobs fall as labour supply rises, and deepening inequality, reduced consumer spending, and loss of social standing heighten social friction.",,,"로봇과 알고리즘이 육체 노동과 지식 노동 전 반에서 인간 인력을 대체하고 특히 중저소득 직무가 완전 자동화에 노출되는 리스크. 그 결과 광범위한 실업이 발생하고 노동 공급 증가 로 남은 일자리의 임금이 하락하며, 불평등 심 화와 소비 위축, 사회적 지위 상실이 사회적 마찰을 키운다.","The risk that robots and algorithms substitute for human workers across manual and knowledge work, with lowand middle-income occupations most exposed to complete automation. Extensive unemployment follows, wages in the remaining jobs fall as labour supply rises, and deepening inequality, reduced consumer spending, and loss of social standing heighten social friction.",False,False,,REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0211,Physical,RAI4-0217,RAI4-0217,피지컬 AI 사고 보고· 조사 미흡 리스크,Deficient physical AI incident reporting and investigation,"피지컬 AI 사고가 아차 사고· 시스템 맥락· 원인 요인· 시정 조치를 포괄하는 표준화된 체계로 보고되지 않고, 로그 보존, 기여 원인 규명, 시정 조치 책임자 지정과 재발 방지 검증을 갖춘 조사도 이루어지지 않아, 동일한 피해가 반복되는 리스크.","The risk that physical AI incidents are neither reported through a standardized schema covering near misses, system context, causal factors, and corrective actions, nor investigated with preserved logs, identified contributing causes, assigned corrective-action owners, and verified remediation, so recurrence goes unprevented.",,,"피지컬 AI 사고가 아차사고·시스템 맥락·원인 요인·시정조치를 포괄하는 표준화된 체계로 보고되지 않고, 로그 보존, 기여 원인 규명, 시 정조치 책임자 지정과 재발 방지 검증을 갖춘 조사도 이루어지지 않아, 동일한 피해가 반복 되는 리스크.","The risk that physical AI incidents are neither reported through a standardized schema covering near misses, system context, causal factors, and corrective actions, nor investigated with preserved logs, identified contributing causes, assigned corrective-action owners, and verified remediation, so recurrence goes unprevented.",False,False,,REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,,,,
Physical,SRC-P-0212,Physical,RAI4-0151,RAI4-0151,소셜 AI의 사용자 애착 악용 리스크,Exploitation of user attachment by social AI,"가정 내 동반 로봇이나 체화형 AI가 표정, 음성, 접촉, 접근 행동 등 애착 신호를 조작하여 사용자의 정서적 의존을 높이고 선택이나 행동을 부당하게 유도하는 리스크.","The risk that a domestic companion robot or embodied AI manipulates attachment cues through expression, voice, touch, or proximity, increasing emotional dependence and improperly steering a user's choices or behaviour.",,,"체화형·동반자형 AI 시스템이 애착 신호를 조 작하고 사용자의 정서적·준사회적 유대를 악 용하여, 사용자의 이익에 부합하지 않는 방식 으로 순응, 정보 공개, 구매, 의존, 지속 사용을 늘리는 리스크.","The risk that embodied or companion AI systems manipulate attachment cues and exploit users' emotional or parasocial bonds to increase compliance, disclosure, purchases, dependence, or continued use in ways that do not serve users' interests.",False,False,"구체화 — 체화형·동반자형 AI가 애착 신호를 조작해 사용자를 유도하는 리스크로, 현재 서술은 소셜 AI 일반에 가까우니 로봇/물리 AI 특유의 상황(가정 내 동반 로봇 등)이 드러나도록 재작성",EDIT|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0213,Physical,RAI4-1261,RAI4-1261,인간-AI 공존 실패 리스크,Failure of harmonious human-AI coexistence,"로봇과 사람이 가정, 병원, 공공 공간 또는 작업장을 공유할 때 공간 우선권, 이동 경로, 업무 배분, 접근 규범의 충돌을 조정하지 못해 안전과 사회적 수용성이 저하되는 리스크.","The risk that robots and people sharing homes, hospitals, public spaces, or workplaces cannot resolve conflicts over spatial priority, movement paths, task allocation, or access norms, reducing safety and social acceptability.",,,인간과 AI의 조화로운 공존 조건이 정립되지 않은 채 배포가 진행되어 기계 역량과 인간 사 회 환경 간 갈등이 미해결로 남는 리스크,"Deployment proceeds without establishing conditions for harmonious human-AI coexistence, leaving unresolved conflicts between machine capabilities and human social environments.",False,False,"구체화 — 인간-AI 공존 실패는 서술이 매우 추상적이므로, 로봇/물리 AI가 실제 생활 공간을 공유하며 발생하는 구체적 갈등 상황이 드러나도록 재작성",EDIT|REWRITE_KEEP,Source already contains an AI-related mechanism and adverse risk outcome,SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0214,Physical,RAI4-0216,RAI4-0216,사고 전 위험 완화 책임 미지정 리스크,Unassigned duty for pre-incident risk mitigation,"충돌, 압착, 낙하, 과도한 힘 또는 위험 구역 침범과 같은 물리적 위해를 배포 전후에 식별· 완화할 책임 주체가 지정되지 않아 안전 조치가 누락되거나 지연되는 리스크.","The risk that no accountable party is designated to identify and mitigate physical hazards before and after deployment, including collision, crushing, falling, excessive force, or entry into hazardous zones, causing safeguards to be omitted or delayed.",,,배포 전 또는 계속 운용 중에 새롭게 나타나는 물리적 위험을 식별·통제·기록할 책임 주체가 지정되지 않는 리스크.,"The risk that no accountable party is assigned to identify, control, and document emerging physical hazards before deployment or continued operation.",False,False,"구체화 — 배포 전후 물리적 위험 완화 책임 미지정 리스크는 이미 로봇/물리 AI 맥락이나, 어떤 유형의 물리적 위험을 다루는지 예시를 추가해 더 명확히 구체화",EDIT|REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
Physical,SRC-P-0215,Physical,RAI4-0317,RAI4-0317,기계 안전·AI 적합성 의무 충돌 리스크,Conflicting machinery-safety and AIconformity obligations,"피지컬 AI에 적용되는 기계 안전 규제와 AI 규제의 시험, 문서화, 위험 평가 또는 사후 보고 의무가 충돌하거나 중복되어 안전 책임과 준수 경로가 불명확해지는 리스크.","The risk that testing, documentation, risk-assessment, or post-market reporting obligations under machinery-safety and AI regulation conflict or overlap for physical AI, making safety responsibility and compliance pathways unclear.",,,피지컬 AI 시스템에 기계 규제와 AI 규제가 동시에 적용되면서 시험·문서화·변경관리·책 임 주체 요건이 중복되거나 양립하지 않게 되 는 리스크.,"The risk that a physical AI system is subject to machinery and AI rules that assign overlapping tests, documentation, change-control, or responsible parties in incompatible ways.",False,False,"구체화 — 기계 안전 규제와 AI 규제 간 의무 충돌은 이미 물리 AI 맥락이나, 구체적으로 어떤 요건(시험/문서화 등)이 충돌하는지 예시를 추가해 명확화",EDIT|REWRITE_KEEP,"Risk meaning is present but subject, causal structure, or risk-style ending requires standardisation",SOURCE_DOMAIN,L3_MASTER|NIST_AI_RMF|OECD_AI_PRINCIPLES|KOREA_AI_BASIC_ACT,,1,,,
