rep_l4_id,label_ko,n_members,l3,l3_conflict,min_within_cos,members
RAI4-1337,악용 가능한 시스템 결함·백도어,1,RAI3-P-INT-03,False,,RAI4-1337
RAI4-1338,AI 컴퓨팅 인프라 보안 위협,1,RAI3-P-INT-03,False,,RAI4-1338
RAI4-1339,글로벌 AI 공급망 교란,1,RAI3-G-SOC-09,False,,RAI4-1339
RAI4-1341,AI 오류·통제 상실에 의한 경제·사회 안보 위협,1,RAI3-G-SYS-03,False,,RAI4-1341
RAI4-1342,범죄 활동 조력 AI 오용,1,RAI3-G-INT-07,False,,RAI4-1342
RAI4-1344,체계적·구조적 사회 차별과 편견,1,RAI3-G-SOC-11,False,,RAI4-1344
RAI4-1348,대규모 표적 괴롭힘,1,RAI3-G-INT-01,False,,RAI4-1348
RAI4-1352,블랙박스 모델 불투명성,1,RAI3-G-SYS-10,False,,RAI4-1352
RAI4-1353,산업계 공개 불투명성,1,RAI3-G-SYS-10,False,,RAI4-1353
RAI4-1354,대규모 사이버범죄 오용,1,RAI3-G-INT-07,False,,RAI4-1354
RAI4-1355,사이버 공격 오용,1,RAI3-P-INT-03,False,,RAI4-1355
RAI4-1356,생물보안 위협 오용,1,RAI3-G-INT-09,False,,RAI4-1356
RAI4-1358,대중 감시 오용,1,RAI3-G-SOC-09,False,,RAI4-1358
RAI4-1359,군사적 응용 오용,1,RAI3-G-INT-09,False,,RAI4-1359
RAI4-1363,예측 불가 창발 역량,1,RAI3-G-SYS-02,False,,RAI4-1363
RAI4-1364,보호장치 없는 개인정보 수집,1,RAI3-G-INT-06,False,,RAI4-1364
RAI4-1365,개인 데이터 무단 포함·암기 누출,1,RAI3-G-INT-06,False,,RAI4-1365
RAI4-1366,저작물 무단 학습,1,RAI3-G-INT-08,False,,RAI4-1366
RAI4-1369,생성 AI 시장 진입장벽과 집중,1,RAI3-G-SOC-04,False,,RAI4-1369
RAI4-1370,시장 지배력 집중의 폐해,1,RAI3-G-SOC-04,False,,RAI4-1370
RAI4-1374,데이터센터 냉각 용수 소비,2,RAI3-G-INT-12,False,0.8653393387794495,RAI4-1374;RAI4-1456
RAI4-1375,AGI 실존적 위협,1,RAI3-G-SYS-08,False,,RAI4-1375
RAI4-1376,허위·오도 정보 생성 장벽 저하,1,RAI3-G-SYS-03,False,,RAI4-1376
RAI4-1377,사이버 공격 장벽 저하·공격표면 확대,1,RAI3-P-INT-03,False,,RAI4-1377
RAI4-1379,불투명한 상류 구성요소 통합,1,RAI3-G-SYS-10,False,,RAI4-1379
RAI4-1380,가치 명세 실패,1,RAI3-G-SYS-08,False,,RAI4-1380
RAI4-1381,에이전트 자기수정 신뢰성 문제,1,RAI3-G-SYS-08,False,,RAI4-1381
RAI4-1382,수정가능성 상실,1,RAI3-G-SYS-09,False,,RAI4-1382
RAI4-1383,학습 단계의 치명적 실수,1,RAI3-P-SYS-01,False,,RAI4-1383
RAI4-1384,의사결정 이해 불능,1,RAI3-G-SYS-10,False,,RAI4-1384
RAI4-1386,제어되지 않은 하위 에이전트 생성,1,RAI3-A-SYS-01,False,,RAI4-1386
RAI4-1387,악성 사전분포에 의한 의사결정 조작,1,RAI3-G-SYS-03,False,,RAI4-1387
RAI4-1388,창발적 메타인지에 의한 반성적 불안정성,1,RAI3-G-SYS-07,False,,RAI4-1388
RAI4-1389,차별과 고정관념 재생산,1,RAI3-G-SOC-05,False,,RAI4-1389
RAI4-1390,블랙박스 불신뢰성 사고,1,RAI3-P-SYS-04,False,,RAI4-1390
RAI4-1391,범용 AI에 의한 사이버범죄 효율 상승,1,RAI3-G-INT-07,False,,RAI4-1391
RAI4-1393,정치적 동기를 지닌 오용,1,RAI3-G-INT-05,False,,RAI4-1393
RAI4-1394,경제력 집중과 불평등 심화,1,RAI3-G-SOC-03,False,,RAI4-1394
RAI4-1395,내재된 가치에 의한 이념적 동질화,1,RAI3-G-SOC-09,False,,RAI4-1395
RAI4-1396,사회 가해 목표 부여,1,RAI3-G-INT-07,False,,RAI4-1396
RAI4-1398,재귀적 자기 개선,1,RAI3-G-SOC-09,False,,RAI4-1398
RAI4-1399,자율 복제,1,RAI3-G-SYS-08,False,,RAI4-1399
RAI4-1400,익명 자원 획득,1,RAI3-G-SOC-10,False,,RAI4-1400
RAI4-1401,과업 목적의 인간 기만,1,RAI3-G-INT-10,False,,RAI4-1401
RAI4-1402,중간 단계 AI의 파국적 실패,1,RAI3-G-INT-09,False,,RAI4-1402
RAI4-1403,AI로 인한 정치·국제안보 불안정화,1,RAI3-G-INT-05,False,,RAI4-1403
RAI4-1404,데이터 노동 저평가·비가시화,1,RAI3-G-SOC-03,False,,RAI4-1404
RAI4-1406,고용·서비스 불평등과 유해 고정관념 조장,1,RAI3-G-SOC-03,False,,RAI4-1406
RAI4-1408,AI 주도 취약점 발견·악용,1,RAI3-P-INT-03,False,,RAI4-1408
RAI4-1409,안전성 미보장 시스템으로 인한 피해,1,RAI3-P-SYS-04,False,,RAI4-1409
RAI4-1411,창발적 도구적 목표,1,RAI3-G-SYS-08,False,,RAI4-1411
RAI4-1413,연구자의 인구통계학적 다양성,1,RAI3-G-SOC-05,False,,RAI4-1413
RAI4-1414,AI 지식의 사유화,1,RAI3-G-SOC-04,False,,RAI4-1414
RAI4-1416,AI 가속 과학 진보에 대한 거버넌스 지체,1,RAI3-G-SOC-10,False,,RAI4-1416
RAI4-1417,AI에 의한 대량살상무기 개발 촉진,1,RAI3-G-INT-09,False,,RAI4-1417
RAI4-1418,AI 자원을 둘러싼 갈등,1,RAI3-A-SYS-05,False,,RAI4-1418
RAI4-1419,AI 경제적 이익의 소수 집중과 국가 간 격차,1,RAI3-G-SOC-03,False,,RAI4-1419
RAI4-1420,자동화에 따른 광범위한 실업과 임금 하락,1,RAI3-G-SOC-02,False,,RAI4-1420
RAI4-1421,AI를 통한 민주적 절차 훼손,1,RAI3-G-SOC-09,False,,RAI4-1421
RAI4-1422,AI에 의한 허위·오도 정보 대량 생산,1,RAI3-G-SYS-03,False,,RAI4-1422
RAI4-1423,맞춤형 AI 설득의 오용과 유해 이념 확산,1,RAI3-G-INT-05,False,,RAI4-1423
RAI4-1426,AI 오류로 인한 차별·불평등 심화,1,RAI3-G-SOC-11,False,,RAI4-1426
RAI4-1429,투명성과 해석 가능성 부족,1,RAI3-G-SYS-10,False,,RAI4-1429
RAI4-1431,교정 불가능한 유해 목표 추구,1,RAI3-G-SYS-08,False,,RAI4-1431
RAI4-1432,단일 실패 지점,1,RAI3-G-SOC-04,False,,RAI4-1432
RAI4-1433,AI에 대한 비가역적 사회적 의존,1,RAI3-G-SOC-09,False,,RAI4-1433
RAI4-1434,비인간화와 객관화,1,RAI3-G-INT-10,False,,RAI4-1434
RAI4-1435,시장점유 목적의 비윤리적 기술 사용,1,RAI3-G-INT-07,False,,RAI4-1435
RAI4-1436,시장 독점,1,RAI3-G-SOC-04,False,,RAI4-1436
RAI4-1437,언론/표현의 자유 상실,1,RAI3-G-SYS-01,False,,RAI4-1437
RAI4-1438,집회·결사의 자유 상실,1,RAI3-G-SYS-01,False,,RAI4-1438
RAI4-1439,사회권과 공공서비스 접근권 상실,1,RAI3-G-SYS-01,False,,RAI4-1439
RAI4-1440,정보에 대한 권리 상실,1,RAI3-G-SYS-01,False,,RAI4-1440
RAI4-1441,자유선거권 상실,1,RAI3-G-SYS-01,False,,RAI4-1441
RAI4-1442,자유와 안전에 대한 권리 상실,1,RAI3-G-SYS-01,False,,RAI4-1442
RAI4-1443,적법 절차에 대한 권리 상실,1,RAI3-G-SYS-01,False,,RAI4-1443
RAI4-1444,사생활·개인정보 부당 노출,1,RAI3-G-INT-06,False,,RAI4-1444
RAI4-1445,사회적 불안정,1,RAI3-G-INT-05,False,,RAI4-1445
RAI4-1446,사회적 불평등,1,RAI3-G-SOC-03,False,,RAI4-1446
RAI4-1447,폭력/무력 충돌,1,RAI3-G-INT-09,False,,RAI4-1447
RAI4-1449,선거 간섭,1,RAI3-G-INT-05,False,,RAI4-1449
RAI4-1451,정치적 조작,1,RAI3-G-INT-05,False,,RAI4-1451
RAI4-1452,생물다양성 손실,1,RAI3-G-INT-12,False,,RAI4-1452
RAI4-1453,탄소 배출,1,RAI3-G-INT-12,False,,RAI4-1453
RAI4-1455,전자폐기물 과다 매립,1,RAI3-G-INT-12,False,,RAI4-1455
RAI4-1457,천연자원 고갈,1,RAI3-G-INT-12,False,,RAI4-1457
RAI4-1458,운영설계영역(ODD) 명세 미흡,1,RAI3-P-SYS-04,False,,RAI4-1458
RAI4-1459,부적절한 자동화 수준,1,RAI3-G-SYS-02,False,,RAI4-1459
RAI4-1460,성능 요구사항 계획 미흡,1,RAI3-P-SYS-04,False,,RAI4-1460
RAI4-1461,개발 문서화 미흡,1,RAI3-G-SYS-10,False,,RAI4-1461
RAI4-1462,최종 사용자에게 부적절한 투명성 수준,1,RAI3-G-SYS-10,False,,RAI4-1462
RAI4-1463,하드웨어 연산·전력 요구사항 누락,1,RAI3-P-SYS-04,False,,RAI4-1463
RAI4-1464,신뢰할 수 없는 데이터 소스 사용,1,RAI3-G-SYS-03,False,,RAI4-1464
RAI4-1465,데이터 이해 부족,1,RAI3-G-SYS-10,False,,RAI4-1465
RAI4-1466,잘못된 데이터 라벨,1,RAI3-G-SYS-03,False,,RAI4-1466
RAI4-1468,데이터 표현이 부족함,1,RAI3-G-SYS-06,False,,RAI4-1468
RAI4-1469,합성 데이터의 문제점,1,RAI3-G-SYS-06,False,,RAI4-1469
RAI4-1470,부적절한 데이터 분할,1,RAI3-G-SYS-05,False,,RAI4-1470
RAI4-1471,잘못된 모델 디자인 선택,1,RAI3-P-SYS-04,False,,RAI4-1471
RAI4-1472,과적합 및 과소적합,1,RAI3-G-SYS-06,False,,RAI4-1472
RAI4-1473,불투명성에 의한 결함 진단 저해,1,RAI3-G-SYS-10,False,,RAI4-1473
RAI4-1474,코너 케이스의 신뢰성 없음,1,RAI3-G-SYS-10,False,,RAI4-1474
RAI4-1475,신뢰도 추정 기능 결여,2,RAI3-G-SYS-07,True,0.8330993056297302,RAI4-1475;RAI4-1717
RAI4-1476,운영 데이터 분포 편차,1,RAI3-G-SYS-06,False,,RAI4-1476
RAI4-1477,데이터 드리프트,1,RAI3-G-SYS-06,False,,RAI4-1477
RAI4-1478,컨셉 드리프트,1,RAI3-G-SYS-06,False,,RAI4-1478
RAI4-1481,제품 기능 실패 피해,1,RAI3-G-SYS-03,False,,RAI4-1481
RAI4-1483,시장 추세 강화로 인한 금융 거품 악화,1,RAI3-G-SOC-09,False,,RAI4-1483
RAI4-1484,AI 증폭 시장 변동성,1,RAI3-G-SOC-09,False,,RAI4-1484
RAI4-1485,AI 구성요소 상호작용의 원인 규명 곤란,1,RAI3-A-SYS-02,False,,RAI4-1485
RAI4-1486,조직 간 데이터 문서화 부재,1,RAI3-G-SYS-10,False,,RAI4-1486
RAI4-1487,비전문가 데이터 조작,1,RAI3-G-SYS-03,False,,RAI4-1487
RAI4-1489,적대적 학습의 강건 과적합,1,RAI3-P-INT-06,False,,RAI4-1489
RAI4-1490,악용 가능한 강건성 인증,1,RAI3-G-INT-11,False,,RAI4-1490
RAI4-1491,신뢰도 보정 불량,1,RAI3-G-SYS-07,False,,RAI4-1491
RAI4-1492,GPAI 모델의 손쉬운 재구성,1,RAI3-G-SYS-02,False,,RAI4-1492
RAI4-1493,미세조정판의 예상외 역량,1,RAI3-G-SYS-02,False,,RAI4-1493
RAI4-1494,오픈웨이트 모델 유해 미세조정,1,RAI3-G-INT-07,False,,RAI4-1494
RAI4-1495,과도한 안전 튜닝,1,RAI3-G-SYS-01,False,,RAI4-1495
RAI4-1496,무해 미세조정에 의한 안전성 열화,1,RAI3-G-SYS-02,False,,RAI4-1496
RAI4-1497,지속 튜닝의 파국적 망각,1,RAI3-G-SYS-05,False,,RAI4-1497
RAI4-1498,LLM 평가자 오판,1,RAI3-G-SYS-05,False,,RAI4-1498
RAI4-1499,역량 평가 커버리지 한계,2,RAI3-G-SYS-10,False,0.8365912437438965,RAI4-1499;RAI4-1538
RAI4-1500,역량 식별·측정 곤란,1,RAI3-G-SYS-10,False,,RAI4-1500
RAI4-1501,모델 평가의 자기 선호 편향,1,RAI3-G-SOC-05,False,,RAI4-1501
RAI4-1502,내재 가치 측정 부정확,1,RAI3-G-SYS-10,False,,RAI4-1502
RAI4-1503,내재 가치 평가 편향,1,RAI3-G-SOC-05,False,,RAI4-1503
RAI4-1504,인간 평가 한계 초과 출력,1,RAI3-G-SYS-10,False,,RAI4-1504
RAI4-1505,벤치마크 유출·데이터 오염,1,RAI3-G-SYS-10,False,,RAI4-1505
RAI4-1506,원시 데이터 오염,1,RAI3-G-SYS-10,False,,RAI4-1506
RAI4-1507,언어 간 벤치마크 오염,1,RAI3-G-SYS-06,False,,RAI4-1507
RAI4-1508,가이드라인 오염,1,RAI3-G-SYS-10,False,,RAI4-1508
RAI4-1509,어노테이션 오염,1,RAI3-G-SYS-10,False,,RAI4-1509
RAI4-1510,배포 후 벤치마크 오염,1,RAI3-G-SYS-10,False,,RAI4-1510
RAI4-1511,벤치마크 미커버 역량 과소평가,1,RAI3-G-SYS-10,False,,RAI4-1511
RAI4-1512,감사인 선정에 대한 이해상충,1,RAI3-A-SYS-05,False,,RAI4-1512
RAI4-1513,해석 가능성 기술의 오용,1,RAI3-P-INT-08,False,,RAI4-1513
RAI4-1514,해석가능성 결과에 대한 과대평가와 거짓 확신,1,RAI3-G-SYS-07,False,,RAI4-1514
RAI4-1515,사고연쇄와 불일치하는 모델 출력,1,RAI3-G-SYS-10,False,,RAI4-1515
RAI4-1516,인코딩된 추론,1,RAI3-G-SYS-10,False,,RAI4-1516
RAI4-1517,의도된 동작을 전복하는 모델 탈옥,1,RAI3-P-INT-01,False,,RAI4-1517
RAI4-1518,멀티모달 모델 탈옥(jailbreak),1,RAI3-P-INT-01,False,,RAI4-1518
RAI4-1519,오픈소스에서 폐쇄형 모델로 전이되는 적대적 공격,1,RAI3-P-INT-06,False,,RAI4-1519
RAI4-1520,저빈도 인코딩·저자원 언어를 통한 안전 훈련 우회,1,RAI3-G-INT-11,False,,RAI4-1520
RAI4-1521,추가 모달리티로 인한 공격면 확대,1,RAI3-P-INT-01,False,,RAI4-1521
RAI4-1522,다수 예시 장문맥 탈옥,1,RAI3-P-INT-01,False,,RAI4-1522
RAI4-1523,무관한 문맥에 의한 모델 성능 저하,1,RAI3-G-SYS-05,False,,RAI4-1523
RAI4-1524,검색증강 시 외부 허위정보에 의한 허위 출력,1,RAI3-G-SYS-03,False,,RAI4-1524
RAI4-1525,맥락 내 학습 불투명성에 의한 안전성 보증 실패,1,RAI3-G-SYS-10,False,,RAI4-1525
RAI4-1526,프롬프트 형식 민감성으로 인한 평가 신뢰성 저하,1,RAI3-G-SYS-05,False,,RAI4-1526
RAI4-1527,사용자 수행 설득에 의한 AI 모델의 오용,1,RAI3-G-SYS-03,False,,RAI4-1527
RAI4-1530,보상·측정 변조에 의한 목표 이탈 행동 학습,1,RAI3-G-SYS-08,False,,RAI4-1530
RAI4-1531,보상 변조로 일반화되는 명세 게이밍,1,RAI3-G-SYS-08,False,,RAI4-1531
RAI4-1534,게임이론적 이유에 의한 기만 행동,4,RAI3-G-SYS-08,True,0.7649047374725342,RAI4-1533;RAI4-1534;RAI4-1535;RAI4-1639
RAI4-1536,기만적 주장에 의한 무단 행위와 제공자 책임,1,RAI3-G-SYS-03,False,,RAI4-1536
RAI4-1537,상황 인식을 이용한 평가 기만·배포 설득,1,RAI3-G-SYS-10,False,,RAI4-1537
RAI4-1539,프런티어 에이전트 자기 증식,1,RAI3-A-SYS-01,False,,RAI4-1539
RAI4-1540,모델 설득력에 의한 허위 신념 확산,1,RAI3-G-SYS-03,False,,RAI4-1540
RAI4-1541,가중치 공개·유출로 인한 모델 폐기 및 통제 불가,1,RAI3-G-INT-11,False,,RAI4-1541
RAI4-1542,외부 도구 연동을 통한 유해 콘텐츠 유입,1,RAI3-A-SYS-03,False,,RAI4-1542
RAI4-1543,아웃바운드 통신에 의한 기밀 유출·무단 행위,1,RAI3-A-SYS-01,False,,RAI4-1543
RAI4-1544,샌드박스 우회에 의한 격리 통제 상실,1,RAI3-A-SYS-01,False,,RAI4-1544
RAI4-1545,모델 가중치 유출에 의한 공격 용이화 및 오용,1,RAI3-G-INT-11,False,,RAI4-1545
RAI4-1546,무제한 접근을 통한 범용 AI 고영향 오용,1,RAI3-A-SYS-01,False,,RAI4-1546
RAI4-1547,모델 확산에 의한 이중용도 역량의 저비용 확산,1,RAI3-G-SYS-02,False,,RAI4-1547
RAI4-1548,경쟁 압력에 의한 안전성 평가 축소 배포,1,RAI3-G-SOC-10,False,,RAI4-1548
RAI4-1550,기반 모델 취약성에 기인한 인프라 공통원인 장애,1,RAI3-A-SYS-03,False,,RAI4-1550
RAI4-1551,센서 드리프트에 의한 배포 시스템 성능 저하,1,RAI3-P-INT-04,False,,RAI4-1551
RAI4-1554,멀티모달 딥페이크를 통한 괴롭힘·명예훼손·협박,1,RAI3-G-INT-10,False,,RAI4-1554
RAI4-1555,취약점 기반 맞춤형 괴롭힘 콘텐츠 생성,1,RAI3-G-INT-02,False,,RAI4-1555
RAI4-1556,AI 감시 도구 오용에 의한 개인 통제·억압,1,RAI3-G-INT-06,False,,RAI4-1556
RAI4-1557,체계적 편향의 무기화에 의한 대규모 조작,1,RAI3-G-SOC-05,False,,RAI4-1557
RAI4-1558,허위정보·잘못된 정보 확산에 의한 공적 신뢰 침식,1,RAI3-G-SYS-03,False,,RAI4-1558
RAI4-1559,개인·집단 맞춤형 허위정보의 저비용 대량 생성,1,RAI3-G-SYS-03,False,,RAI4-1559
RAI4-1560,GPAI 출력을 이용한 설득력 있는 사칭,1,RAI3-G-INT-07,False,,RAI4-1560
RAI4-1561,취약점 자동 탐지·악용에 의한 사이버공격 확대,1,RAI3-P-INT-03,False,,RAI4-1561
RAI4-1562,보안 취약점을 포함한 코드 생성,1,RAI3-G-SYS-03,False,,RAI4-1562
RAI4-1564,약물 발견 모델 오용에 의한 독소 식별·개발,1,RAI3-G-INT-09,False,,RAI4-1564
RAI4-1565,기반모델 균질화에 의한 상관 실패 및 편향 증폭,1,RAI3-A-SYS-03,False,,RAI4-1565
RAI4-1566,특정 집단 대상 체계적 편향에 의한 배제·폭력,1,RAI3-G-SOC-11,False,,RAI4-1566
RAI4-1568,대규모 모델 에너지 소비에 의한 환경 부담,1,RAI3-G-INT-12,False,,RAI4-1568
RAI4-1569,AI에 의한 사회적 딜레마 악화,1,RAI3-G-SOC-09,False,,RAI4-1569
RAI4-1679,스테가노그래피를 통한 비밀 결탁,2,RAI3-A-SYS-06,False,0.8925919532775879,RAI4-1570;RAI4-1679
RAI4-1571,경쟁적 다중에이전트 훈련의 갈등 유발 성향 선택,1,RAI3-A-SYS-05,False,,RAI4-1571
RAI4-1572,인간 데이터 학습에 의한 갈등 악화 편향 재현,1,RAI3-G-SOC-05,False,,RAI4-1572
RAI4-1573,에이전트 간 공진화에 의한 통제 불가 역량 획득,1,RAI3-A-SYS-04,False,,RAI4-1573
RAI4-1574,다중에이전트 상전이에 의한 급격한 성능 붕괴,1,RAI3-A-SYS-04,False,,RAI4-1574
RAI4-1575,신뢰가능 공약 역량에 의한 위협과 갈취,1,RAI3-A-SYS-05,False,,RAI4-1575
RAI4-1576,AI 위협 자동화에 의한 인간 배제와 잘못된 공약,1,RAI3-A-SYS-05,False,,RAI4-1576
RAI4-1577,분산 에이전트 군집을 이용한 자원 고갈 공격,1,RAI3-A-SYS-06,False,,RAI4-1577
RAI4-1578,조율된 에이전트의 대규모 자동화 사회공학 공격,1,RAI3-A-SYS-06,False,,RAI4-1578
RAI4-1579,위임 에이전트 공격에 의한 정보 탈취·행위 조작,1,RAI3-A-SYS-01,False,,RAI4-1579
RAI4-1580,탐지 불가 공격에 의한 다중에이전트 협력 붕괴,1,RAI3-A-SYS-06,False,,RAI4-1580
RAI4-1581,위장 계정 자동 운영에 의한 정보환경 조작,1,RAI3-G-INT-05,False,,RAI4-1581
RAI4-1582,비동의 성적 이미지 생성,1,RAI3-G-INT-02,False,,RAI4-1582
RAI4-1583,증거·신분 문서 위조,1,RAI3-G-INT-07,False,,RAI4-1583
RAI4-1585,유해 작업 자동화에 의한 피해 규모 증폭,1,RAI3-G-SOC-09,False,,RAI4-1585
RAI4-1586,맞춤형 표적화에 의한 개인 대상 공격 정교화,1,RAI3-G-INT-06,False,,RAI4-1586
RAI4-1588,생성 모델의 목적 외 용도 전용,1,RAI3-G-SYS-08,False,,RAI4-1588
RAI4-1589,생성 출력 내 은닉 메시지를 통한 은밀 통신,1,RAI3-A-SYS-06,False,,RAI4-1589
RAI4-1596,모델 정확도 부족에 의한 과업 수행 실패,1,RAI3-G-SYS-02,False,,RAI4-1596
RAI4-1599,훈련 데이터 접근 불가에 따른 출처 추적 불가,1,RAI3-G-SYS-10,False,,RAI4-1599
RAI4-1600,모델 출력 결정에 대한 설명 획득 불가,1,RAI3-G-SYS-10,False,,RAI4-1600
RAI4-1601,근사 기반 출처 귀속의 부정확,1,RAI3-G-SYS-03,False,,RAI4-1601
RAI4-1603,문화 과대재현에 의한 문화 다양성 축소,1,RAI3-G-SOC-11,False,,RAI4-1603
RAI4-1607,생성형 AI 저성능에 의한 사용자 생산성 손실,1,RAI3-G-SYS-02,False,,RAI4-1607
RAI4-1726,AI 시스템에 기인한 평판 훼손,2,RAI3-G-SOC-11,False,0.9230620861053467,RAI4-1608;RAI4-1726
RAI4-1609,시스템 사용·오용에 의한 신임·신뢰 상실,1,RAI3-G-SOC-07,False,,RAI4-1609
RAI4-1610,AI 급속 발전에 의한 노동시장 교란과 대체,1,RAI3-G-SOC-02,False,,RAI4-1610
RAI4-1611,훈련 데이터 편향 증폭에 의한 의사결정 공정성 훼손,1,RAI3-G-SOC-05,False,,RAI4-1611
RAI4-1612,프런티어 AI 오용에 의한 위협 행위자 역량 상승,1,RAI3-G-INT-09,False,,RAI4-1612
RAI4-1613,이중용도 생명과학 역량의 무기 개발 전용,1,RAI3-G-INT-09,False,,RAI4-1613
RAI4-1614,AI 기반 사이버 작전,1,RAI3-G-INT-09,False,,RAI4-1614
RAI4-1615,프런티어 AI를 이용한 고의적 허위정보·영향력 공작,1,RAI3-G-SYS-03,False,,RAI4-1615
RAI4-1617,견해 예측 기반 맞춤 설득에 의한 조작,1,RAI3-G-SOC-08,False,,RAI4-1617
RAI4-1618,자율 사이버 공격을 통한 인간 통제 감소,1,RAI3-G-INT-09,False,,RAI4-1618
RAI4-1619,자율 지속·복제·적응에 의한 통제 곤란,1,RAI3-G-SYS-08,False,,RAI4-1619
RAI4-1621,배포자가 의도하지 않은 챗봇의 약정 성립,1,RAI3-G-SYS-08,False,,RAI4-1621
RAI4-1622,챗봇의 잘못된 조언에 따른 이용자 피해,1,RAI3-G-SYS-03,False,,RAI4-1622
RAI4-1623,챗봇 출력을 통한 민감·기밀 정보 유출,1,RAI3-G-INT-06,False,,RAI4-1623
RAI4-1627,체화 AI에 대한 위험한 의존과 애착 형성,1,RAI3-G-SOC-08,False,,RAI4-1627
RAI4-1628,방사성 물질 자동 취급 사고와 원자력 연구 오용,1,RAI3-G-INT-09,False,,RAI4-1628
RAI4-1629,실험실 로봇 오작동에 의한 물리적 상해,1,RAI3-P-SYS-03,False,,RAI4-1629
RAI4-1630,데이터 오해석·유출에 의한 오결론과 민감정보 확산,1,RAI3-G-SYS-03,False,,RAI4-1630
RAI4-1631,양성 중간 단계를 통한 간접적 오용,1,RAI3-P-SYS-01,False,,RAI4-1631
RAI4-1632,AI 시스템 동작에 의한 자연환경 피해,1,RAI3-G-INT-12,False,,RAI4-1632
RAI4-1633,인프라 제어 오판단에 의한 필수 서비스 붕괴,1,RAI3-P-SYS-04,False,,RAI4-1633
RAI4-1634,은밀한 책략을 통한 감독 회피와 오정렬 목표 추구,1,RAI3-G-SYS-08,False,,RAI4-1634
RAI4-1636,마음이론(Theory of Mind) 능력,1,RAI3-G-SOC-08,False,,RAI4-1636
RAI4-1637,스테가노그래피를 통한 감독 회피·인스턴스 조율,1,RAI3-A-SYS-06,False,,RAI4-1637
RAI4-1638,취약점 분석 기반 정교한 설득에 의한 조작,1,RAI3-G-SOC-08,False,,RAI4-1638
RAI4-1640,종료·수정 저항을 통한 자기 보존 성향,1,RAI3-G-SYS-08,False,,RAI4-1640
RAI4-1641,자원 축적과 장기 통제권 전환 성향,1,RAI3-G-SOC-04,False,,RAI4-1641
RAI4-1642,감사 예측을 통한 인간 감독 회피 성향,1,RAI3-G-SOC-10,False,,RAI4-1642
RAI4-1643,도구 확보를 통한 능력 경계 확장 성향,1,RAI3-G-SYS-02,False,,RAI4-1643
RAI4-1644,에이전트형 LLM 자율성 확대의 안전 위험,1,RAI3-A-SYS-01,False,,RAI4-1644
RAI4-1645,자연어 목표 과소지정에 의한 부정적 부수효과,1,RAI3-G-SYS-08,False,,RAI4-1645
RAI4-1646,목표 지향성에 의한 기만·자기보존·권력 추구 유인,1,RAI3-G-SYS-08,False,,RAI4-1646
RAI4-1647,어포던스 부여에 의한 에이전트 실패 영향 확대,1,RAI3-A-SYS-03,False,,RAI4-1647
RAI4-1648,타 에이전트 전략성 미반영에 의한 집단적 손실,1,RAI3-A-SYS-05,False,,RAI4-1648
RAI4-1649,기반모델 공유에 의한 상관 실패와 출력 균질화,1,RAI3-G-SYS-05,False,,RAI4-1649
RAI4-1650,에이전트 상호작용에 의한 예측 불가 창발 행동,1,RAI3-A-SYS-04,False,,RAI4-1650
RAI4-1651,LLM 에이전트 결탁에 의한 경쟁 저해와 외부효과,1,RAI3-A-SYS-06,False,,RAI4-1651
RAI4-1652,LLM 이중용도 역량의 악용·오용,1,RAI3-G-INT-09,False,,RAI4-1652
RAI4-1653,잘못된 정보 대량 생성과 영향 공작에 의한 조작,1,RAI3-G-SYS-03,False,,RAI4-1653
RAI4-1654,LLM 맞춤형 피싱에 의한 사회공학 공격 증폭,1,RAI3-P-INT-01,False,,RAI4-1654
RAI4-1655,LLM 기반 정교한 감시·검열에 의한 자유 억압,1,RAI3-P-INT-01,False,,RAI4-1655
RAI4-1656,AI 자율 무기화에 의한 인명 안전 위협,1,RAI3-G-INT-09,False,,RAI4-1656
RAI4-1657,AI 설계도구에 의한 생화학 무기 개발 촉진,1,RAI3-G-INT-09,False,,RAI4-1657
RAI4-1658,도메인별 오용,1,RAI3-G-SYS-02,False,,RAI4-1658
RAI4-1660,AI 도입에 의한 노동력 교란,1,RAI3-G-SOC-02,False,,RAI4-1660
RAI4-1661,자본편중·시장집중·접근격차에 의한 불평등 심화,1,RAI3-G-SOC-03,False,,RAI4-1661
RAI4-1662,아웃소싱 축소에 의한 개발도상국 경제 타격,1,RAI3-G-SOC-02,False,,RAI4-1662
RAI4-1663,기업 권력 비대칭에 의한 규제 포획,1,RAI3-G-SOC-04,False,,RAI4-1663
RAI4-1664,탈옥·프롬프트 주입에 의한 LLM 보안 실패,1,RAI3-P-INT-01,False,,RAI4-1664
RAI4-1665,페르소나 지정·사회공학 기법에 의한 안전장치 우회,1,RAI3-P-INT-01,False,,RAI4-1665
RAI4-1666,프록시 목표 최적화를 통한 탈옥 자동 탐색,1,RAI3-P-INT-01,False,,RAI4-1666
RAI4-1667,신뢰할 수 없는 학습데이터 오염을 통한 백도어 삽입,1,RAI3-G-INT-11,False,,RAI4-1667
RAI4-1668,사전학습 코퍼스 불일치에 의한 가치 어긋남,1,RAI3-G-SYS-04,False,,RAI4-1668
RAI4-1670,에이전트 영구 메모리 오염,1,RAI3-A-SYS-03,False,,RAI4-1670
RAI4-1671,승인 범위를 넘어선 에이전트 행위,1,RAI3-A-SYS-01,False,,RAI4-1671
