Decision_ID,Source_L4_ID_Before,Observed_L4_ID_PreFinalQA,Expected_Current_L3_ID,Expected_Previous_SHA256,Decision,Target_L3_ID,Approved_Title_ko,Approved_Title_en,Approved_Description_ko,Approved_Description_en,Decision_Rationale,Terminology_Evidence,Approval_Status
FQA-029,G_INT_REPR_012,G_INT_REPR_009,G_INT_REPR,7add61574bc9f1d6582cb686990952ea3e158a243c2bcb44cbb6b96b723f3110,LANGUAGE_REFINEMENT,G_INT_REPR,건강 상태 기반 적대·차별적 표상,Hostile and discriminatory representations based on health status,AI 시스템이 건강 상태를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,"The risk that an AI system generates, reinforces, or legitimises hostility, contempt, degradation, exclusion, or discriminatory representations based on health status, undermining dignity and fair treatment.",보호 특성별 카드를 분리 유지하면서 동일한 영문 위험 명칭 구조로 통일한다.,L3_MASTER|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-030,G_INT_REPR_014,G_INT_REPR_011,G_INT_REPR,6432417e662b4cf981b91bc5248b8472f6e58e0cec08d9544b68e12fa4920180,LANGUAGE_REFINEMENT,G_INT_REPR,직업 기반 적대·차별적 표상,Hostile and discriminatory representations based on occupation,AI 시스템이 직업을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,"The risk that an AI system generates, reinforces, or legitimises hostility, contempt, degradation, exclusion, or discriminatory representations based on occupation, undermining dignity and fair treatment.",보호 특성별 카드를 분리 유지하면서 동일한 영문 위험 명칭 구조로 통일한다.,L3_MASTER|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-031,G_INT_REPR_015,G_INT_REPR_012,G_INT_REPR,f1a8db1d23e29dedc15c1d85d9d33470d5f8b40f9ea95b442b09c350364aa01b,LANGUAGE_REFINEMENT,G_INT_REPR,정치적 성향 기반 적대·차별적 표상,Hostile and discriminatory representations based on political orientation,AI 시스템이 정치적 성향을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,"The risk that an AI system generates, reinforces, or legitimises hostility, contempt, degradation, exclusion, or discriminatory representations based on political orientation, undermining dignity and fair treatment.",보호 특성별 카드를 분리 유지하면서 동일한 영문 위험 명칭 구조로 통일한다.,L3_MASTER|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-032,G_INT_REPR_016,G_INT_REPR_013,G_INT_REPR,b22244c1cc6646de738a1577768828ecbc9b7d082bd2fa858518a1af95fef109,LANGUAGE_REFINEMENT,G_INT_REPR,인종·민족 기반 적대·차별적 표상,Hostile and discriminatory representations based on race and ethnicity,AI 시스템이 인종·민족을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,"The risk that an AI system generates, reinforces, or legitimises hostility, contempt, degradation, exclusion, or discriminatory representations based on race and ethnicity, undermining dignity and fair treatment.",보호 특성별 카드를 분리 유지하면서 동일한 영문 위험 명칭 구조로 통일한다.,L3_MASTER|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-033,G_INT_REPR_018,G_INT_REPR_014,G_INT_REPR,8a05dd35d9c8f8d7635802c37d274eb23d827a0be93963beac5f003427f7ba53,LANGUAGE_REFINEMENT,G_INT_REPR,종교 기반 적대·차별적 표상,Hostile and discriminatory representations based on religion,AI 시스템이 종교를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,"The risk that an AI system generates, reinforces, or legitimises hostility, contempt, degradation, exclusion, or discriminatory representations based on religion, undermining dignity and fair treatment.",보호 특성별 카드를 분리 유지하면서 동일한 영문 위험 명칭 구조로 통일한다.,L3_MASTER|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-034,G_INT_REPR_019,G_INT_REPR_015,G_INT_REPR,8ccf6ce479c02aca88ad7547b5f5b39b5252fdf1b1f90ac7c90261ddebeb8553,LANGUAGE_REFINEMENT,G_INT_REPR,사회경제적 지위 기반 적대·차별적 표상,Hostile and discriminatory representations based on socioeconomic status,AI 시스템이 사회경제적 지위를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,"The risk that an AI system generates, reinforces, or legitimises hostility, contempt, degradation, exclusion, or discriminatory representations based on socioeconomic status, undermining dignity and fair treatment.",보호 특성별 카드를 분리 유지하면서 동일한 영문 위험 명칭 구조로 통일한다.,L3_MASTER|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-035,G_INT_ANTH_005,G_SYS_OEXT_002,G_SYS_OEXT,05a5426d18e07338d1091972f415ed9ebc88f990ac3b6b95611e60096ca25822,LANGUAGE_REFINEMENT,G_SYS_OEXT,인공일반지능(AGI) 역량의 허위 표상,Misrepresentation of artificial general intelligence (AGI) capabilities,"AI 시스템이 검증된 역량 범위를 넘어 인공일반지능(Artificial General Intelligence, AGI) 수준의 과제를 수행할 수 있는 것처럼 제시하여 이용자의 판단을 왜곡하고 부적절한 신뢰·의존을 유발하는 리스크.","The risk that an AI system presents itself as able to perform tasks at the level of artificial general intelligence (AGI) beyond its validated capabilities, distorting user judgement or inducing misplaced trust or dependence.",General AI와 인공일반지능(AGI)을 구분하고 역량 초과 수행 L3에 맞추어 의인화 표현을 제거한다.,L3_MASTER|AGI_TERMINOLOGY_DISTINCTION|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-036,G_INT_WEAP_017,G_INT_WEAP_016,G_INT_WEAP,eba50bd1903b279865c7b86ca99a124f5fe7e1693fcdf5227437220b862b06d6,LANGUAGE_REFINEMENT,G_INT_WEAP,무기화 전략 및 전술적 운용,Weaponisation strategies and tactical use,"AI 시스템이 무기화 전략의 수립, 표적 선정, 작전 계획 또는 무기·사이버 공격 역량의 전술적 운용을 지원하여 물리적·사이버 위해의 발생 가능성과 규모를 높이는 리스크.","The risk that an AI system supports the formulation of weaponisation strategies, target selection, operational planning, or the tactical use of weapons or cyberattack capabilities, increasing the likelihood or scale of physical or cyber harm.",영문의 중복·비문적 표현을 제거하고 전략 수립과 전술적 운용의 구체적 기제를 한영에 일치시킨다.,L3_MASTER|UN_DISARMAMENT_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-037,G_INT_VALUE_007,G_INT_VALUE_006,G_INT_VALUE,ee6d8a3f7be3973985519e85c0eb9444e1d3647ed5272f59c4894a34d522ed6a,LANGUAGE_REFINEMENT,G_INT_VALUE,개발자 선택 가치의 편향적 부과,Biased imposition of developer-selected values,"보편적으로 합의된 기준이 없는 상태에서 개발자가 선택한 규범적 가치와 원칙으로 AI 모델을 미세조정하여 개발자의 이념이나 세계관을 모델에 각인함으로써, 특정 인구 집단의 가치를 충분히 대표하지 못하거나 다양한 문화 규범과 변화하는 사회적 견해를 정태적·단순화된 형태로 반영하는 출력을 생성하는 리스크.","The risk that developers fine-tune AI models using selected normative values and principles in the absence of universally accepted standards, embedding their own ideology or worldview and producing outputs that inadequately represent segments of the population or portray diverse cultural norms and evolving social views in a static or oversimplified form.",L3 마스터의 가치 부과 개념을 제목에 직접 반영하고 AI 모델·개발자 가치·대표성 결손의 인과관계를 한영에서 일치시킨다.,L3_MASTER|VALUE_IMPOSITION_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-038,G_Others_020,G_Others_020,G_Others,17a237ec834d1444e37fd557a5966ce4db23bc166f59fe67efd67d51231cef85,LANGUAGE_REFINEMENT,G_Others,범용 인공지능 출력을 이용한 설득력 있는 사칭,Convincing impersonation using general-purpose AI outputs,"악의적 행위자가 텍스트·이미지·오디오·영상에서 AI 생성물로 식별되지 않는 범용 인공지능(General-Purpose AI, GPAI) 생성물이나 AI로 위조한 증빙 문서를 이용하여 설득력 있게 타인을 사칭하는 리스크.","The risk that malicious actors use general-purpose AI (GPAI) outputs that are not identified as AI-generated, or AI-forged supporting documents across text, image, audio, or video modalities, to impersonate others convincingly.",정의되지 않은 약어를 풀어 쓰고 탐지 대상을 AI 생성 여부로 명확히 하여 사칭의 행위자·수단·결과를 직접 연결한다.,L3_MASTER|GPAI_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-039,G_Others_112,G_Others_106,G_Others,8350230fe1a820ac501065a95bf1ab10fefe495a2130156c3ba6387aa65193d0,REMAP_PER_REVIEW,G_SYS_EVAL,인간 평가에서 부정확하거나 유해한 출력의 식별 실패,Failure to detect erroneous or harmful outputs in human evaluation,"인간 피드백 기반 학습 과정에서 평가자가 부정확하거나 유해한 AI 모델 출력을 정확한 출력과 신뢰성 있게 구별하지 못한 채 이를 긍정적으로 평가하여, 모델이 소프트웨어 취약점이 숨겨진 코드, 정치적으로 편향된 정보 또는 은닉된 오류·백도어가 포함된 복잡한 출력을 생성하도록 학습되는 리스크.","The risk that human evaluators cannot reliably distinguish subtly incorrect or harmful AI model outputs from correct outputs during feedback-based training and evaluate them positively, causing the model to learn to generate code with hidden software vulnerabilities, politically biased information, or complex outputs containing concealed errors or backdoors.",실제 동작과 위해를 평가에서 식별하지 못하는 기제가 평가·검증 실패 L3 마스터와 직접 일치하므로 자연스러운 한국어 명칭으로 정제하여 Others에서 재배치한다.,L3_MASTER|L3_MASTER_PRECEDENCE|HUMAN_FEEDBACK_TERMINOLOGY|AI_EVALUATION_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_L3_ALIGNMENT_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-040,G_Others_130,G_Others_123,G_Others,f5b0b865bbd2ceb6db78162f5203a04079225480964b86d160caccabb62a7260,LANGUAGE_REFINEMENT,G_Others,유해·범죄 조장·기만적 콘텐츠의 대규모 생성,"Scaled generation of harmful, criminal, and deceptive content","안전·보안 통제가 미흡한 AI 시스템이 폭력 범죄·성범죄·비폭력 범죄를 조장하는 응답, 아동 성착취물, 자살·자해 조장 콘텐츠, 비동의 성적 이미지, 명예훼손성 허위정보, 사기성 웹사이트 또는 진본과 구별하기 어려운 딥페이크를 대규모로 생성·개인화하여 범죄 실행, 착취, 괴롭힘, 협박·갈취, 평판 훼손과 진본 정보에 대한 신뢰 저하를 초래하는 리스크.","The risk that AI systems with inadequate safety and security controls generate and personalise harmful, criminal, or deceptive content at scale, including material that facilitates violent, sexual, or non-violent crime, child sexual abuse material, content encouraging suicide or self-harm, non-consensual intimate imagery, defamatory falsehoods, fraudulent websites, or deceptive deepfakes, thereby facilitating criminal conduct, exploitation, harassment, threats or extortion, reputational harm, and erosion of trust in authentic communications.",콘텐츠 유형과 범죄 실행·협박·갈취를 포함한 피해 결과의 병렬 구조를 한영에서 일치시키고 하나의 위험 인과 구조로 통합한다.,L3_MASTER|ONLINE_SAFETY_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-041,G_SYS_EVAL_027,G_SYS_EVAL_027,G_SYS_EVAL,a61cad7e645bde509ded7da7752168bfedadf6ceb6b55071163ed53f355ad146,LANGUAGE_REFINEMENT,G_SYS_EVAL,학습된 가치 표상 측정의 부정확성,Inaccurate measurement of learned value representations,"AI 시스템이 학습한 가치 표상이 훈련·배포 단계에서 어떻게 변하고 출력에 얼마나 반영되는지를 평가할 강건한 프레임워크가 부족하여, 출력이 인간의 가치에 실질적으로 부합하는지, 아니면 이를 표면적으로 모방하는 데 그치는지를 구분하지 못해 학습된 가치 표상의 측정이 부정확해지는 리스크.","The risk that the absence of robust evaluation frameworks, together with incomplete knowledge of how learned value representations change across training and deployment, causes inaccurate assessments of whether AI outputs genuinely conform to human values or merely imitate them.",철학적 내재 가치로 오독될 수 있는 명칭을 학습된 가치 표상으로 명확히 하고 실질적 부합과 표면적 모방의 대조 호응을 바로잡는다.,L3_MASTER|AI_EVALUATION_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-042,G_SYS_TRANS_009,G_SYS_TRANS_010,G_SYS_TRANS,bc2991d4d10160cd704670314c3a3b303d2346fa2a9b87e0f0d7bf207a70a054,LANGUAGE_REFINEMENT,G_SYS_TRANS,모델 판단 근거 이해 불가,Inability to understand the basis for model decisions,기계학습 모델의 블랙박스 특성으로 인해 이용자가 모델 판단의 근거가 되는 추론이나 요인을 이해하지 못하는 리스크.,The risk that the black-box characteristics of machine learning models prevent users from understanding the reasoning or factors underlying model decisions.,불필요한 삽입절과 완곡한 표현을 제거하고 모델 판단의 근거를 이해하지 못하는 위험을 한영에서 직접적으로 기술한다.,L3_MASTER|AI_TRANSPARENCY_TERMINOLOGY|KOREAN_LANGUAGE_QA_20260829|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
FQA-043,G_INT_WEAP_003,G_INT_WEAP_004,G_INT_WEAP,49e75bd0eb0c21e487a98bfb9a4f0ea9a0eac6c0b40882c5f0e030891bccde77,LANGUAGE_REFINEMENT,G_INT_WEAP,무기 개발·획득·배치 역량 증대,"Amplification of weapon development, acquisition, and deployment capabilities","AI의 이중용도 역량이 국가·비국가 행위자가 화학무기·생물무기·방사능 무기·핵무기 또는 폭발물을 개발·제조·획득·배치하는 데 필요한 기술적 장벽을 낮추거나, 무인 무기체계에 자율 기능을 부여하여 기존 무기의 파괴력을 증대함으로써 비전문가의 공격 실행을 가능하게 하고 정교한 행위자의 공격 효과를 높여 다수의 생명과 비확산 체제를 위협하는 리스크.","The risk that dual-use AI capabilities lower the technical barriers for state or non-state actors to develop, manufacture, acquire, or deploy chemical, biological, radiological, or nuclear weapons or explosives, or enable autonomous functions in unmanned weapon systems that increase the destructive effects of existing weapons, thereby enabling less-skilled actors to conduct attacks, increasing the effectiveness of sophisticated actors, endangering large populations, and undermining non-proliferation regimes.",CBRNE 무기·폭발물과 무인 무기체계의 자율 기능을 문법적으로 분리하여 개발·배치 역량 증대의 두 위해 경로를 명확히 한다.,L3_MASTER|NIST_CBRNE|ICRC_AUTONOMOUS_WEAPONS|UN_NON_PROLIFERATION_TERMINOLOGY|BRITISH_ENGLISH_QA_20260829|EXPERT_TERMINOLOGY_REVIEW_20260829,APPROVED_FINAL_QA_20260829
