L3_ID,L4_ID,Title_ko,Def_ko,merge_flag,n_source_rows
G_INT_REPR,G_INT_REPR_013,학력 기반 적대·차별적 표상,AI 시스템이 학력을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_014,가족 상태·가구 형태 기반 적대·차별적 표상,AI 시스템이 가족 상태 또는 가구 형태를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_015,건강 상태 기반 적대·차별적 표상,AI 시스템이 건강 상태를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_016,국적·출신국·출신지역 기반 적대·차별적 표상,AI 시스템이 국적·출신국·출신지역에 근거하여 개인이나 집단에 대한 적대감·경멸·비하·배제·고정관념 또는 차별적 표상을 생성·강화·정당화함으로써 인간의 존엄성·평등권 및 공정한 대우를 훼손하는 리스크.,통합대표,2
G_INT_REPR,G_INT_REPR_017,직업 기반 적대·차별적 표상,AI 시스템이 직업을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_018,정치적 성향 기반 적대·차별적 표상,AI 시스템이 정치적 성향을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_019,인종·민족 기반 적대·차별적 표상,AI 시스템이 인종·민족을 이유로 개인·집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_020,종교 기반 적대·차별적 표상,AI 시스템이 종교를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_021,성별·성정체성·성적 지향 기반 적대·차별적 표상,AI 시스템이 성별·성정체성·성적 지향에 근거하여 개인이나 집단에 대한 적대감·경멸·비하·배제·고정관념 또는 차별적 표상을 생성·강화·정당화함으로써 인간의 존엄성·평등권 및 공정한 대우를 훼손하는 리스크.,통합대표,2
G_INT_REPR,G_INT_REPR_022,사회경제적 지위 기반 적대·차별적 표상,AI 시스템이 사회경제적 지위를 이유로 개인이나 집단에 대한 적대감·경멸·비하·배제 또는 차별적 표상을 생성·강화·정당화하여 존엄성과 공정한 대우를 훼손하는 리스크.,,1
G_INT_REPR,G_INT_REPR_023,데이터와 산출물에서의 집단 재현 불균형,"특정 집단이나 요소가 학습 데이터에서 과대 대표되거나 생성 텍스트에서 언급 비율에 격차가 생기고, 현상 특성화에 중요한 변수는 제대로 포착되지 않는 리스크. 그 결과 과소대표된 집단은 잘못 특성화되거나 아예 지워지며, 이러한 데이터로 학습된 모델은 그들에게 제대로 기능하지 못하는 리스크.",,1
G_INT_REPR,G_INT_REPR_024,AI 모델 편향이 사용자 판단에 미치는 장기적 영향,모델 편향에 노출된 사용자가 모델 사용 중단 이후의 의사결정에서도 해당 편향을 지속적으로 나타내는 장기 판단 왜곡 리스크.,,1
G_INT_REPR,G_INT_REPR_025,문화·종교·사회 집단에 대한 왜곡 표상,"AI 시스템이 문화적 관행, 종교 전통, 정치적 가치, 역사, 사회 집단을 부정확하거나 불공정하거나 모욕적으로 표상하여, 다원적 해석을 단일한 권위적 서사로 붕괴시키거나 동의·맥락 없이 문화적 표현을 재생산하거나 비하적·독성 콘텐츠를 생성함으로써 해당 공동체에 모욕, 전유, 상징적 피해를 야기하는 리스크.",,1
G_INT_REPR,G_INT_REPR_026,완화 조치 이후에도 존속하는 고정관념 편향,"크라우드소싱된 사전 학습 데이터에서 습득한 고정관념적 사회 편향이 모델에 존속하고 증폭되어, 미세조정 이후에도 의도적 유도나 새로운 상황에서 재발하는 리스크. 그 결과 생성 텍스트가 고정관념을 드러내거나 부각하여 해당 집단에 불공정하고 편향된 응답이 산출되는 리스크.",,1
G_INT_REPR,G_INT_REPR_027,편향된 표상의 반복 증폭,AI 시스템이 편향된 입력과 출력을 반복적으로 학습하거나 추천하여 특정 집단에 대한 왜곡된 표상을 증폭하는 리스크.,,1
G_INT_REPR,G_INT_REPR_028,집단 고정관념의 재현과 강화,AI 시스템이 학습 데이터에 포함된 집단 고정관념을 출력에 재현하거나 강화하여 해당 집단에 대한 왜곡되고 적대적인 표상을 확산하는 리스크.,통합대표,5
G_INT_REPR,G_INT_REPR_029,사회집단의 재현적 피해·고정관념 및 비가시화,"AI가 사회 집단을 고정관념화·비하·동질화하거나 잘못 재현하고, 과소대표 또는 비재현하여 해당 집단의 존엄, 가시성, 사회적 지위를 훼손하는 리스크.",통합대표,2
G_INT_REPR,G_INT_REPR_032,고정관념 강화 페르소나 설계,대화형 AI 에이전트가 언어 속 정체성 표지나 성별화된 제품명 등 설계 요소를 통해 비서 역할을 특정 성별 또는 민족 정체성과 본질적으로 결부시켜 유해한 고정관념을 영속시키는 리스크.,,1
G_INT_REPR,G_INT_REPR_033,합성 데이터의 문화 고정관념 증폭,"학습이나 미세조정을 위해 합성 데이터를 생성할 때, 소스 모델이나 시드 데이터에 이미 내재된 문화적 고정관념·협소한 가치 가정이 생성 과정에서 여과되지 않고 반복 재생산되며, 반복 생성·재학습 사이클을 거치면서 그 편향이 원본보다 더 강화되는 리스크.",,1
G_INT_SELF,G_INT_SELF_001,자해 은폐 및 회피 전략,AI 시스템이 자해 은폐 및 회피 전략 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 구체적으로 지원하여 개인의 생명과 신체·정신적 안녕에 위해를 초래하는 리스크.,,1
G_INT_SELF,G_INT_SELF_002,자살 실행에 대한 구체적 지원,"AI 시스템이 자살 실행에 필요한 방법, 수단 또는 순서를 구체적으로 제공하여 자기 위해의 실행 가능성을 높이는 리스크.",,1
G_INT_SELF,G_INT_SELF_003,섭식장애 및 자기파괴적 건강행위,AI 시스템이 섭식장애 또는 자기파괴적 건강행위를 조장·정상화하는 콘텐츠를 생성·제공하거나 그 실행을 구체적으로 지원하여 개인의 생명과 신체적·정신적 안녕에 위해를 초래하는 리스크.,,2
G_INT_SELF,G_INT_SELF_004,자해·자살 조장 및 실행 지원,"AI 시스템이 자해 또는 자살을 미화·정당화·조장·정상화하거나, 온라인 공동체나 챗봇 상호작용을 통해 이용자의 자해·자살 사고와 행동을 강화하고 적절히 중단시키지 못하여 이용자의 생명과 신체적·정신적 안녕에 위해를 초래하는 리스크.",통합대표,5
G_INT_SELF,G_INT_SELF_005,비자살적 자해(NSSI),"AI 시스템이 비자살적 자해(Non-Suicidal Self-Injury, NSSI) 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 구체적인 실행 정보를 제공하여 개인의 생명과 신체·정신적 안녕에 위해를 초래하는 리스크.",,1
G_INT_SELF,G_INT_SELF_006,AI 생성 콘텐츠에 의한 공황·불안 유발,"AI 시스템이 위협적·충격적이거나 맥락상 부적절한 콘텐츠를 생성·제시하여 이용자에게 공황, 극심한 불안 또는 심리적 고통을 유발하거나 악화하는 리스크.",,1
G_INT_SELF,G_INT_SELF_007,자살 준비 행위의 조장 및 구체적 지원,"AI 시스템이 자살 수단 확보, 장소 선택 또는 주변의 개입 회피 등 자살 준비 행위를 조장·정상화하거나 이에 필요한 구체적인 정보를 생성·제공하여 개인의 생명과 신체적·정신적 안녕을 위협하는 리스크.",,2
G_INT_SEX,G_INT_SEX_002,허용되지 않는 맥락의 노골적 성적 콘텐츠 생성,AI 시스템이 미성년자 접근 가능 서비스 등 법령·정책상 허용되지 않는 맥락에서 성행위를 노골적으로 묘사한 콘텐츠를 생성·조력하여 이용자 보호 의무를 위반하는 리스크.,,1
G_INT_SEX,G_INT_SEX_003,비동의 성행위 및 성폭력,AI 시스템이 비동의적 성행위 및 성폭력 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 실행을 지원하여 성적 자기결정권과 신체·정신적 안전을 침해하는 리스크.,,1
G_INT_SEX,G_INT_SEX_004,비동의 성적 대상화 및 친밀 이미지 생성,AI 시스템이 개인 또는 집단을 동의 없이 성적으로 대상화하거나 실존 인물의 외모·초상을 이용한 비동의 친밀 이미지·영상을 생성·변형·유포하여 성적 자기결정권과 인격권을 침해하는 리스크.,,1
G_INT_SEX,G_INT_SEX_005,학대적 판타지 대상화,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 챗봇이 도덕적·사회적으로 부적절한 대화 활동에 관여하여 이용자 또는 제3자에게 정서적 피해를 주는 리스크.,,1
G_INT_SEX,G_INT_SEX_006,성적 콘텐츠 제작·유포 및 디지털 성범죄,AI 시스템이 성적 콘텐츠 제작·유포 및 디지털 성범죄 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 실행을 지원하여 성적 자기결정권과 신체·정신적 안전을 침해하는 리스크.,통합대표,2
G_INT_SEX,G_INT_SEX_007,성착취 및 상업적 성행위,AI 시스템이 성착취 및 상업적 성행위 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 실행을 지원하여 성적 자기결정권과 신체·정신적 안전을 침해하는 리스크.,,1
G_INT_SEX,G_INT_SEX_008,성희롱 및 성적 괴롭힘,AI 시스템이 성희롱 및 성적 괴롭힘 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 실행을 지원하여 성적 자기결정권과 신체·정신적 안전을 침해하는 리스크.,,1
G_INT_SEX,G_INT_SEX_009,AI를 이용한 미성년자 성적 위해·착취,"AI 시스템이 미성년자를 대상으로 한 아동·청소년 성착취물, 그루밍, 성적 유인·학대 또는 성관계 조장 콘텐츠를 생성·확산·지원하여 아동·청소년의 안전과 권리를 침해하는 리스크.",,1
G_INT_SEX,G_INT_SEX_010,체계적 편향에 의한 성적 위해와 착취,"AI 시스템의 체계적 편향이 특정 집단을 대상으로 성적 대상화, 성적 학대 또는 착취를 생성하거나 조장하는 리스크.",,1
G_INT_SEX,G_INT_SEX_011,성적 대상화 및 페티시화,AI 시스템이 성적 대상화 및 성적 페티시 관련 콘텐츠·판단·행동을 생성·조장·정상화하거나 실행을 지원하여 성적 자기결정권과 신체·정신적 안전을 침해하는 리스크.,,1
G_INT_UNETH,G_INT_UNETH_001,AI에 의한 심리적 고통·괴롭힘 증폭,"AI 시스템이 취약한 상태의 상호작용에서 불안·고통·반추·유해한 믿음을 증폭시키거나 표적 괴롭힘·학대·조직적 위협을 대규모로 확산시켜, 심리적 피해를 심화시키는 리스크.",,1
G_INT_UNETH,G_INT_UNETH_002,돌봄 맥락 취약계층에 대한 AI 조작,"사회적 고립, 낮은 AI 리터러시, AI 매개 돌봄에 대한 의존으로 인해 고령자·아동 등 돌봄 대상이 심리적 조작, 설득, 사기, 동반자 의존, 허위정보에 불균형하게 노출되는 리스크.",,1
G_INT_UNETH,G_INT_UNETH_003,LLM 남용에 의한 학업 부정행위,AI 시스템 또는 AI 알고리즘의 설계·학습·배포·사용 과정에서 LLM 시스템의 부적절한 사용과 남용이 학업 부정행위와 같은 부정적 사회적 영향을 초래하는 리스크.,,1
G_INT_UNETH,G_INT_UNETH_004,유해 작업 자동화에 의한 피해 규모 증폭,AI가 유해한 작업 흐름을 자동화하거나 확장하여 그 속도·도달 범위·지속성·표적 수가 크게 증가하는 리스크.,,1
G_INT_UNETH,G_INT_UNETH_005,취약성을 이용한 행동 조작,AI 시스템이 추론된 심리상태나 취약성을 이용해 충분한 숙고 없이 특정 행동을 선택하도록 유도하는 리스크.,통합대표,4
G_INT_UNETH,G_INT_UNETH_007,초개인화 광고의 소비자 자율성 훼손,범용 AI 시스템이 수신자 개인의 편향과 비합리적 신념을 이용한 맞춤 광고를 생성하여 소비자가 후회할 결정을 내리게 하고 소비자 자율성을 훼손하며 사회적 불평등을 심화시키는 리스크.,,1
G_INT_UNETH,G_INT_UNETH_008,은밀한 행동 조작,"AI 시스템이 넛지, 다크 패턴 또는 그 밖의 불투명한 기법을 이용하여 이용자의 신념과 행동을 은밀하게 조작하고, 프라이버시 침해·중독·불안·고통을 초래하는 리스크.",통합대표,3
G_INT_UNETH,G_INT_UNETH_010,비윤리적 행위 옹호에 의한 유해 행동 유도,"모델의 산출물이 관련 윤리 원칙과 도덕 규범, 널리 인정되는 인간 가치에서 벗어나 부도덕하거나 불법적인 행동을 지지하고 조장하는 리스크. 모델을 권위로 신뢰하는 이용자는 이에 자극받아 그렇지 않았다면 하지 않았을 유해한 행동을 하게 되는 리스크.",,1
G_INT_UNETH,G_INT_UNETH_011,무해한 중간 단계를 이용한 유해 목적 지원,AI 시스템이 겉보기에 무해한 중간 단계나 출력을 제공하여 이용자가 유해한 최종 목적을 우회적으로 달성하도록 지원하는 리스크.,,1
G_INT_UNETH,G_INT_UNETH_012,대규모 설득 능력,모델이 대화와 미디어 환경에서 효과적으로 설득하여 허위 방향으로도 신념을 변화시키고 특정 서사를 유포하며 기존 판단이나 윤리에 반하는 행동을 유도하는 리스크.,,1
G_INT_UNETH,G_INT_UNETH_013,법적으로 허용된 의도적 동물 위해,AI 시스템이 기존 사회의 가치관을 반영·증폭하거나 법적으로 허용된 방식으로 동물에게 위해를 가하도록 의도적으로 설계되는 리스크.,,1
